DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/10/4,7:00,313,317,79,394.0
2019/10/4,8:00,345,338,79,436.0
2019/10/4,9:00,365,367,78,471.0
2019/10/4,10:00,364,372,76,480.0
2019/10/4,11:00,364,377,75,486.0
2019/10/4,12:00,336,357,72,465.0
2019/10/4,13:00,354,372,75,471.0
2019/10/4,14:00,354,370,76,463.0
2019/10/4,15:00,352,367,77,457.0
2019/10/4,16:00,359,364,79,455.0
2019/10/4,17:00,364,366,80,456.0
2019/10/4,18:00,355,361,79,451.0
2019/10/4,19:00,341,347,79,431.0
2019/10/4,20:00,319,327,75,427.0
2019/10/4,21:00,299,307,73,413.0
2019/10/4,22:00,283,293,76,371.0
2019/10/4,23:00,274,284,76,358.0
2021/9/11,0:00,254,255,71,356.0
2021/9/11,1:00,251,253,71,356.0
2021/9/11,2:00,257,259,72,356.0
2021/9/11,3:00,274,275,76,359.0
2021/9/11,4:00,279,281,78,358.0
2021/9/11,5:00,267,268,74,359.0
2021/9/11,6:00,261,262,74,354.0
2021/9/11,7:00,273,274,79,344.0
2021/9/11,8:00,290,291,78,372.0
2021/9/11,9:00,310,311,76,409.0
2021/9/11,10:00,316,317,76,415.0
2021/9/11,11:00,323,325,77,422.0
2021/9/11,12:00,323,323,80,406.0
2021/9/11,13:00,330,330,81,407.0
2021/9/11,14:00,323,314,82,392.0
2021/9/11,15:00,311,308,83,377.0
2021/9/11,16:00,312,313,82,382.0
2021/9/11,17:00,317,321,84,379.0
2021/9/11,18:00,330,329,87,380.0
2021/9/11,19:00,318,320,85,375.0
2021/9/11,20:00,295,299,80,368.0
2021/9/11,21:00,280,283,77,362.0
2021/9/11,22:00,269,271,75,361.0
2021/9/11,23:00,262,261,73,357.0
2019/7/12,0:00,261,263,58,
2019/7/12,1:00,259,263,57,
2019/7/12,2:00,274,275,61,
2019/7/12,3:00,286,287,63,
2019/7/12,4:00,286,281,63,
2019/7/12,5:00,276,279,61,
2019/7/12,6:00,280,281,62,
2019/7/12,7:00,289,295,64,
2019/7/12,8:00,318,339,70,
2019/7/12,9:00,336,354,74,
2019/7/12,10:00,344,359,76,
2019/7/12,11:00,350,364,77,
2019/7/12,12:00,326,344,72,
2019/7/12,13:00,341,359,75,
2019/7/12,14:00,345,354,76,
2019/7/12,15:00,342,354,75,
2019/7/12,16:00,346,359,76,
2019/7/12,17:00,338,354,75,
2019/7/12,18:00,335,344,74,
2019/7/12,19:00,339,344,75,
2019/7/12,20:00,321,324,71,
2019/7/12,21:00,305,304,67,
2019/7/12,22:00,289,289,64,
2019/7/12,23:00,278,280,61,
2021/11/29,0:00,327,327,81,404.0
2021/11/29,1:00,337,339,80,419.0
2021/11/29,2:00,351,355,79,445.0
2021/11/29,3:00,366,369,79,460.0
2021/11/29,4:00,372,378,78,477.0
2021/11/29,5:00,376,382,78,479.0
2021/11/29,6:00,378,384,79,481.0
2021/11/29,7:00,370,375,80,464.0
2021/11/29,8:00,402,391,82,488.0
2021/11/29,9:00,419,405,84,497.0
2021/11/29,10:00,413,404,79,522.0
2021/11/29,11:00,408,398,77,530.0
2021/11/29,12:00,382,373,76,505.0
2021/11/29,13:00,392,386,76,513.0
2021/11/29,14:00,389,383,75,516.0
2021/11/29,15:00,395,389,78,506.0
2021/11/29,16:00,417,412,84,497.0
2021/11/29,17:00,408,407,83,493.0
2021/11/29,18:00,395,397,80,492.0
2021/11/29,19:00,381,383,78,490.0
2021/11/29,20:00,362,364,74,492.0
2021/11/29,21:00,342,346,72,473.0
2021/11/29,22:00,326,327,73,447.0
2021/11/29,23:00,328,327,74,447.0
2019/3/3,0:00,377,380,74,
2019/3/3,1:00,390,392,76,
2019/3/3,2:00,401,398,78,
2019/3/3,3:00,406,408,79,
2019/3/3,4:00,408,413,80,
2019/3/3,5:00,405,409,79,
2019/3/3,6:00,383,384,75,
2019/3/3,7:00,338,355,66,
2019/3/3,8:00,321,336,63,
2019/3/3,9:00,316,327,62,
2019/3/3,10:00,302,317,59,
2019/3/3,11:00,295,307,58,
2019/3/3,12:00,286,297,56,
2019/3/3,13:00,281,297,55,
2019/3/3,14:00,284,297,56,
2019/3/3,15:00,298,312,58,
2019/3/3,16:00,319,336,62,
2019/3/3,17:00,356,360,70,
2019/3/3,18:00,374,384,73,
2019/3/3,19:00,379,374,74,
2019/3/3,20:00,372,364,73,
2019/3/3,21:00,354,355,69,
2019/3/3,22:00,337,340,66,
2019/3/3,23:00,355,354,69,
2021/4/30,0:00,276,277,74,373.0
2021/4/30,1:00,285,286,76,375.0
2021/4/30,2:00,298,299,80,374.0
2021/4/30,3:00,308,309,82,378.0
2021/4/30,4:00,315,316,80,393.0
2021/4/30,5:00,318,319,81,394.0
2021/4/30,6:00,328,329,81,404.0
2021/4/30,7:00,332,333,83,402.0
2021/4/30,8:00,360,366,85,423.0
2021/4/30,9:00,373,367,85,440.0
2021/4/30,10:00,376,367,86,438.0
2021/4/30,11:00,380,356,93,409.0
2021/4/30,12:00,350,340,87,400.0
2021/4/30,13:00,359,348,87,413.0
2021/4/30,14:00,349,334,82,427.0
2021/4/30,15:00,343,319,79,432.0
2021/4/30,16:00,350,322,81,430.0
2021/4/30,17:00,352,320,83,425.0
2021/4/30,18:00,359,327,82,437.0
2021/4/30,19:00,355,322,87,408.0
2021/4/30,20:00,335,308,84,400.0
2021/4/30,21:00,316,292,82,385.0
2021/4/30,22:00,299,277,80,376.0
2021/4/30,23:00,298,280,80,372.0
2019/11/17,0:00,344,345,80,429.0
2019/11/17,1:00,349,349,80,438.0
2019/11/17,2:00,362,362,81,444.0
2019/11/17,3:00,376,377,83,455.0
2019/11/17,4:00,382,382,87,441.0
2019/11/17,5:00,378,378,85,443.0
2019/11/17,6:00,376,377,83,453.0
2019/11/17,7:00,360,362,76,473.0
2019/11/17,8:00,345,346,76,452.0
2019/11/17,9:00,337,339,73,464.0
2019/11/17,10:00,317,319,67,473.0
2019/11/17,11:00,304,344,63,480.0
2019/11/17,12:00,297,302,63,471.0
2019/11/17,13:00,297,312,66,451.0
2019/11/17,14:00,308,326,69,446.0
2019/11/17,15:00,331,351,72,460.0
2019/11/17,16:00,363,361,78,464.0
2019/11/17,17:00,381,375,84,455.0
2019/11/17,18:00,382,373,82,467.0
2019/11/17,19:00,374,370,80,470.0
2019/11/17,20:00,366,360,81,451.0
2019/11/17,21:00,350,345,80,440.0
2019/11/17,22:00,331,331,78,423.0
2019/11/17,23:00,334,335,77,435.0
2022/4/30,0:00,280,284,90,310.0
2022/4/30,1:00,284,293,88,321.0
2022/4/30,2:00,292,299,88,330.0
2022/4/30,3:00,304,305,89,339.0
2022/4/30,4:00,303,306,87,345.0
2022/4/30,5:00,295,291,88,334.0
2022/4/30,6:00,280,274,82,338.0
2022/4/30,7:00,260,269,74,348.0
2022/4/30,8:00,269,283,70,380.0
2022/4/30,9:00,280,296,69,404.0
2022/4/30,10:00,284,294,72,392.0
2022/4/30,11:00,284,294,72,392.0
2022/4/30,12:00,278,278,72,384.0
2022/4/30,13:00,270,273,71,377.0
2022/4/30,14:00,261,268,73,353.0
2022/4/30,15:00,266,266,82,323.0
2022/4/30,16:00,283,275,87,325.0
2022/4/30,17:00,298,281,91,327.0
2022/4/30,18:00,313,297,90,344.0
2022/4/30,19:00,323,313,92,351.0
2022/4/30,20:00,309,305,87,354.0
2022/4/30,21:00,295,287,86,339.0
2022/4/30,22:00,280,272,83,333.0
2022/4/30,23:00,279,272,84,329.0
2020/11/28,0:00,338,339,79,427.0
2020/11/28,1:00,348,347,81,430.0
2020/11/28,2:00,361,362,81,449.0
2020/11/28,3:00,376,376,80,472.0
2020/11/28,4:00,384,384,80,480.0
2020/11/28,5:00,380,380,79,480.0
2020/11/28,6:00,371,371,80,466.0
2020/11/28,7:00,366,367,84,438.0
2020/11/28,8:00,389,393,84,465.0
2020/11/28,9:00,391,394,82,476.0
2020/11/28,10:00,403,393,85,474.0
2020/11/28,11:00,394,388,82,479.0
2020/11/28,12:00,383,376,78,492.0
2020/11/28,13:00,392,380,84,465.0
2020/11/28,14:00,382,381,84,455.0
2020/11/28,15:00,383,385,82,466.0
2020/11/28,16:00,401,407,84,478.0
2020/11/28,17:00,407,400,84,487.0
2020/11/28,18:00,402,392,85,475.0
2020/11/28,19:00,389,383,84,466.0
2020/11/28,20:00,374,371,82,455.0
2020/11/28,21:00,363,358,82,440.0
2020/11/28,22:00,344,338,83,415.0
2020/11/28,23:00,348,343,83,421.0
2021/12/29,0:00,425,428,82,520.0
2021/12/29,1:00,438,441,85,516.0
2021/12/29,2:00,453,454,86,528.0
2021/12/29,3:00,463,464,85,545.0
2021/12/29,4:00,464,464,86,539.0
2021/12/29,5:00,459,456,87,530.0
2021/12/29,6:00,456,452,85,536.0
2021/12/29,7:00,437,441,81,540.0
2021/12/29,8:00,435,438,84,516.0
2021/12/29,9:00,428,436,83,514.0
2021/12/29,10:00,418,418,82,512.0
2021/12/29,11:00,414,410,82,507.0
2021/12/29,12:00,402,403,77,523.0
2021/12/29,13:00,411,409,84,491.0
2021/12/29,14:00,421,408,88,481.0
2021/12/29,15:00,427,416,87,491.0
2021/12/29,16:00,437,429,86,506.0
2021/12/29,17:00,442,445,84,524.0
2021/12/29,18:00,443,449,84,528.0
2021/12/29,19:00,434,440,84,518.0
2021/12/29,20:00,424,434,83,511.0
2021/12/29,21:00,414,425,83,501.0
2021/12/29,22:00,392,410,81,483.0
2021/12/29,23:00,408,424,82,500.0
2021/9/3,0:00,251,251,77,327.0
2021/9/3,1:00,254,254,78,325.0
2021/9/3,2:00,265,265,80,329.0
2021/9/3,3:00,277,277,79,352.0
2021/9/3,4:00,285,286,80,359.0
2021/9/3,5:00,272,273,78,348.0
2021/9/3,6:00,269,270,76,355.0
2021/9/3,7:00,277,277,75,367.0
2021/9/3,8:00,305,304,76,399.0
2021/9/3,9:00,332,331,76,436.0
2021/9/3,10:00,337,337,73,464.0
2021/9/3,11:00,340,340,72,469.0
2021/9/3,12:00,336,336,70,483.0
2021/9/3,13:00,355,353,74,479.0
2021/9/3,14:00,357,355,76,470.0
2021/9/3,15:00,347,335,77,450.0
2021/9/3,16:00,347,340,76,456.0
2021/9/3,17:00,339,333,76,445.0
2021/9/3,18:00,344,341,79,437.0
2021/9/3,19:00,332,331,80,417.0
2021/9/3,20:00,305,307,75,405.0
2021/9/3,21:00,287,289,74,388.0
2021/9/3,22:00,275,278,74,373.0
2021/9/3,23:00,264,268,73,360.0
2020/12/1,0:00,363,345,81,448.0
2020/12/1,1:00,378,365,83,454.0
2020/12/1,2:00,392,381,85,461.0
2020/12/1,3:00,400,404,82,485.0
2020/12/1,4:00,409,415,82,502.0
2020/12/1,5:00,409,428,79,521.0
2020/12/1,6:00,413,425,81,511.0
2020/12/1,7:00,401,415,81,494.0
2020/12/1,8:00,426,415,84,510.0
2020/12/1,9:00,436,425,81,540.0
2020/12/1,10:00,444,424,82,544.0
2020/12/1,11:00,440,425,82,536.0
2020/12/1,12:00,415,401,79,526.0
2020/12/1,13:00,431,420,81,529.0
2020/12/1,14:00,434,420,84,517.0
2020/12/1,15:00,444,438,85,520.0
2020/12/1,16:00,461,454,85,540.0
2020/12/1,17:00,456,449,85,539.0
2020/12/1,18:00,444,436,85,521.0
2020/12/1,19:00,429,421,85,504.0
2020/12/1,20:00,412,407,84,489.0
2020/12/1,21:00,397,391,85,468.0
2020/12/1,22:00,373,368,80,467.0
2020/12/1,23:00,377,372,82,461.0
2019/1/30,0:00,419,420,75,
2019/1/30,1:00,439,438,79,
2019/1/30,2:00,455,454,82,
2019/1/30,3:00,470,470,85,
2019/1/30,4:00,470,469,85,
2019/1/30,5:00,468,468,84,
2019/1/30,6:00,478,478,86,
2019/1/30,7:00,452,452,81,
2019/1/30,8:00,450,450,81,
2019/1/30,9:00,448,448,81,
2019/1/30,10:00,425,426,76,
2019/1/30,11:00,415,418,75,
2019/1/30,12:00,397,393,71,
2019/1/30,13:00,412,413,74,
2019/1/30,14:00,407,427,73,
2019/1/30,15:00,423,442,76,
2019/1/30,16:00,440,457,79,
2019/1/30,17:00,456,472,82,
2019/1/30,18:00,452,467,81,
2019/1/30,19:00,441,457,79,
2019/1/30,20:00,430,446,77,
2019/1/30,21:00,422,441,76,
2019/1/30,22:00,414,426,74,
2019/1/30,23:00,429,446,77,
2020/11/15,0:00,313,315,79,395.0
2020/11/15,1:00,322,324,80,405.0
2020/11/15,2:00,335,337,80,417.0
2020/11/15,3:00,346,348,80,430.0
2020/11/15,4:00,353,354,81,436.0
2020/11/15,5:00,348,349,80,437.0
2020/11/15,6:00,328,329,80,412.0
2020/11/15,7:00,299,299,78,384.0
2020/11/15,8:00,296,297,75,397.0
2020/11/15,9:00,314,310,70,448.0
2020/11/15,10:00,322,308,69,467.0
2020/11/15,11:00,316,308,69,455.0
2020/11/15,12:00,311,309,70,442.0
2020/11/15,13:00,303,306,74,411.0
2020/11/15,14:00,300,302,74,405.0
2020/11/15,15:00,310,309,78,396.0
2020/11/15,16:00,342,323,81,424.0
2020/11/15,17:00,358,358,81,439.0
2020/11/15,18:00,355,355,81,436.0
2020/11/15,19:00,348,349,81,429.0
2020/11/15,20:00,333,337,79,421.0
2020/11/15,21:00,316,318,78,407.0
2020/11/15,22:00,302,304,75,401.0
2020/11/15,23:00,301,303,76,396.0
2021/10/17,0:00,264,256,70,375.0
2021/10/17,1:00,267,257,71,379.0
2021/10/17,2:00,276,267,74,375.0
2021/10/17,3:00,286,282,76,377.0
2021/10/17,4:00,291,289,77,376.0
2021/10/17,5:00,289,283,79,365.0
2021/10/17,6:00,286,275,75,382.0
2021/10/17,7:00,283,263,71,397.0
2021/10/17,8:00,284,269,69,412.0
2021/10/17,9:00,292,283,68,427.0
2021/10/17,10:00,290,283,66,439.0
2021/10/17,11:00,277,281,61,451.0
2021/10/17,12:00,277,275,62,443.0
2021/10/17,13:00,271,270,64,426.0
2021/10/17,14:00,274,271,67,410.0
2021/10/17,15:00,282,276,70,402.0
2021/10/17,16:00,314,298,79,399.0
2021/10/17,17:00,342,324,84,410.0
2021/10/17,18:00,344,324,86,402.0
2021/10/17,19:00,337,317,86,393.0
2021/10/17,20:00,323,302,84,384.0
2021/10/17,21:00,305,283,83,365.0
2021/10/17,22:00,286,269,79,360.0
2021/10/17,23:00,278,264,75,372.0
2021/8/31,0:00,252,250,77,329.0
2021/8/31,1:00,246,245,78,317.0
2021/8/31,2:00,257,255,79,325.0
2021/8/31,3:00,273,271,86,315.0
2021/8/31,4:00,278,277,86,324.0
2021/8/31,5:00,263,263,80,330.0
2021/8/31,6:00,270,269,81,333.0
2021/8/31,7:00,294,291,85,348.0
2021/8/31,8:00,319,319,81,392.0
2021/8/31,9:00,345,344,82,419.0
2021/8/31,10:00,355,353,83,429.0
2021/8/31,11:00,370,369,86,431.0
2021/8/31,12:00,359,351,83,431.0
2021/8/31,13:00,352,364,79,445.0
2021/8/31,14:00,346,361,80,430.0
2021/8/31,15:00,344,359,84,412.0
2021/8/31,16:00,346,369,84,411.0
2021/8/31,17:00,340,360,85,399.0
2021/8/31,18:00,347,362,86,405.0
2021/8/31,19:00,334,337,80,419.0
2021/8/31,20:00,312,311,79,393.0
2021/8/31,21:00,294,294,76,384.0
2021/8/31,22:00,281,280,76,369.0
2021/8/31,23:00,268,270,75,356.0
2019/3/21,0:00,332,331,66,
2019/3/21,1:00,342,341,68,
2019/3/21,2:00,352,351,70,
2019/3/21,3:00,358,356,72,
2019/3/21,4:00,361,361,72,
2019/3/21,5:00,359,356,72,
2019/3/21,6:00,348,351,70,
2019/3/21,7:00,334,342,67,
2019/3/21,8:00,350,352,70,
2019/3/21,9:00,359,356,72,
2019/3/21,10:00,349,351,70,
2019/3/21,11:00,341,346,68,
2019/3/21,12:00,327,326,65,
2019/3/21,13:00,335,341,67,
2019/3/21,14:00,342,342,68,
2019/3/21,15:00,348,346,69,
2019/3/21,16:00,353,358,70,
2019/3/21,17:00,375,375,75,
2019/3/21,18:00,386,390,77,
2019/3/21,19:00,385,380,77,
2019/3/21,20:00,373,370,75,
2019/3/21,21:00,356,351,71,
2019/3/21,22:00,342,331,68,
2019/3/21,23:00,352,336,70,
2021/9/30,0:00,260,259,81,321.0
2021/9/30,1:00,258,257,80,324.0
2021/9/30,2:00,270,269,80,339.0
2021/9/30,3:00,286,285,81,354.0
2021/9/30,4:00,291,291,81,358.0
2021/9/30,5:00,281,277,81,347.0
2021/9/30,6:00,289,283,81,359.0
2021/9/30,7:00,302,297,79,380.0
2021/9/30,8:00,333,324,81,411.0
2021/9/30,9:00,353,344,83,424.0
2021/9/30,10:00,358,345,82,439.0
2021/9/30,11:00,359,345,80,447.0
2021/9/30,12:00,338,335,78,431.0
2021/9/30,13:00,350,350,82,425.0
2021/9/30,14:00,346,350,84,409.0
2021/9/30,15:00,341,345,85,401.0
2021/9/30,16:00,347,350,90,387.0
2021/9/30,17:00,351,353,87,402.0
2021/9/30,18:00,344,350,88,392.0
2021/9/30,19:00,330,333,89,370.0
2021/9/30,20:00,307,310,84,366.0
2021/9/30,21:00,292,293,84,347.0
2021/9/30,22:00,276,276,83,331.0
2021/9/30,23:00,270,266,83,324.0
2020/5/14,0:00,257,261,73,353.0
2020/5/14,1:00,268,270,75,358.0
2020/5/14,2:00,285,280,79,359.0
2020/5/14,3:00,294,289,82,357.0
2020/5/14,4:00,290,291,82,355.0
2020/5/14,5:00,282,281,76,370.0
2020/5/14,6:00,279,277,71,394.0
2020/5/14,7:00,287,273,64,446.0
2020/5/14,8:00,305,287,65,473.0
2020/5/14,9:00,320,299,65,494.0
2020/5/14,10:00,325,306,66,491.0
2020/5/14,11:00,332,304,67,493.0
2020/5/14,12:00,309,288,64,482.0
2020/5/14,13:00,309,300,64,485.0
2020/5/14,14:00,304,293,65,467.0
2020/5/14,15:00,301,300,70,428.0
2020/5/14,16:00,316,311,84,379.0
2020/5/14,17:00,317,313,89,358.0
2020/5/14,18:00,309,314,83,373.0
2020/5/14,19:00,313,319,82,382.0
2020/5/14,20:00,299,299,80,376.0
2020/5/14,21:00,287,279,77,372.0
2020/5/14,22:00,272,264,72,380.0
2020/5/14,23:00,266,266,71,374.0
2020/6/6,0:00,253,255,72,349.0
2020/6/6,1:00,253,254,72,352.0
2020/6/6,2:00,265,266,72,366.0
2020/6/6,3:00,276,277,72,382.0
2020/6/6,4:00,272,274,72,376.0
2020/6/6,5:00,262,263,72,363.0
2020/6/6,6:00,251,251,66,377.0
2020/6/6,7:00,255,255,66,384.0
2020/6/6,8:00,281,263,66,424.0
2020/6/6,9:00,293,282,66,444.0
2020/6/6,10:00,304,292,67,454.0
2020/6/6,11:00,299,295,67,443.0
2020/6/6,12:00,278,285,64,431.0
2020/6/6,13:00,284,282,67,426.0
2020/6/6,14:00,282,275,67,421.0
2020/6/6,15:00,272,275,67,407.0
2020/6/6,16:00,285,279,73,394.0
2020/6/6,17:00,295,290,75,395.0
2020/6/6,18:00,298,291,74,401.0
2020/6/6,19:00,301,298,75,403.0
2020/6/6,20:00,287,287,72,397.0
2020/6/6,21:00,268,270,72,373.0
2020/6/6,22:00,256,254,73,351.0
2020/6/6,23:00,252,257,71,357.0
2021/10/19,0:00,280,281,79,356.0
2021/10/19,1:00,284,284,80,356.0
2021/10/19,2:00,295,295,83,355.0
2021/10/19,3:00,314,314,83,378.0
2021/10/19,4:00,323,325,83,388.0
2021/10/19,5:00,323,324,87,372.0
2021/10/19,6:00,319,319,84,380.0
2021/10/19,7:00,321,320,84,384.0
2021/10/19,8:00,337,337,83,405.0
2021/10/19,9:00,357,356,86,417.0
2021/10/19,10:00,367,367,88,418.0
2021/10/19,11:00,366,332,88,416.0
2021/10/19,12:00,342,338,80,428.0
2021/10/19,13:00,361,348,86,418.0
2021/10/19,14:00,362,344,90,402.0
2021/10/19,15:00,359,349,88,406.0
2021/10/19,16:00,372,356,93,401.0
2021/10/19,17:00,379,365,92,410.0
2021/10/19,18:00,368,354,92,402.0
2021/10/19,19:00,355,341,93,383.0
2021/10/19,20:00,334,321,87,385.0
2021/10/19,21:00,317,303,85,374.0
2021/10/19,22:00,295,288,81,363.0
2021/10/19,23:00,288,283,80,360.0
2021/1/1,0:00,450,438,93,483.0
2021/1/1,1:00,466,453,94,497.0
2021/1/1,2:00,476,468,93,513.0
2021/1/1,3:00,481,478,93,518.0
2021/1/1,4:00,479,478,91,526.0
2021/1/1,5:00,462,458,93,499.0
2021/1/1,6:00,438,438,90,487.0
2021/1/1,7:00,407,418,87,468.0
2021/1/1,8:00,409,403,88,467.0
2021/1/1,9:00,405,389,86,470.0
2021/1/1,10:00,396,384,81,487.0
2021/1/1,11:00,395,379,75,528.0
2021/1/1,12:00,402,375,75,540.0
2021/1/1,13:00,403,379,80,507.0
2021/1/1,14:00,400,389,86,463.0
2021/1/1,15:00,409,398,90,455.0
2021/1/1,16:00,414,413,89,463.0
2021/1/1,17:00,431,428,90,481.0
2021/1/1,18:00,436,433,90,482.0
2021/1/1,19:00,429,433,89,483.0
2021/1/1,20:00,429,433,88,490.0
2021/1/1,21:00,433,428,90,483.0
2021/1/1,22:00,422,418,90,471.0
2021/1/1,23:00,439,433,90,488.0
2019/9/18,0:00,263,262,61,
2019/9/18,1:00,262,258,60,
2019/9/18,2:00,272,268,63,
2019/9/18,3:00,284,283,65,
2019/9/18,4:00,292,293,67,
2019/9/18,5:00,282,280,65,
2019/9/18,6:00,283,283,65,
2019/9/18,7:00,295,285,68,
2019/9/18,8:00,324,318,75,
2019/9/18,9:00,343,338,79,
2019/9/18,10:00,340,353,79,
2019/9/18,11:00,345,358,80,
2019/9/18,12:00,328,334,76,
2019/9/18,13:00,342,348,80,
2019/9/18,14:00,339,346,79,
2019/9/18,15:00,335,343,77,
2019/9/18,16:00,346,353,80,
2019/9/18,17:00,359,355,84,
2019/9/18,18:00,364,362,84,
2019/9/18,19:00,349,343,80,
2019/9/18,20:00,324,323,75,
2019/9/18,21:00,305,308,70,
2019/9/18,22:00,289,289,67,
2019/9/18,23:00,274,278,63,
2020/5/19,0:00,262,253,78,336.0
2020/5/19,1:00,267,267,77,344.0
2020/5/19,2:00,282,281,81,346.0
2020/5/19,3:00,290,298,79,365.0
2020/5/19,4:00,287,291,82,350.0
2020/5/19,5:00,283,283,81,350.0
2020/5/19,6:00,279,280,78,357.0
2020/5/19,7:00,284,285,78,366.0
2020/5/19,8:00,308,303,79,387.0
2020/5/19,9:00,324,320,82,396.0
2020/5/19,10:00,321,323,79,406.0
2020/5/19,11:00,332,322,81,412.0
2020/5/19,12:00,310,304,78,395.0
2020/5/19,13:00,309,309,79,392.0
2020/5/19,14:00,305,306,80,381.0
2020/5/19,15:00,309,307,84,366.0
2020/5/19,16:00,318,322,81,392.0
2020/5/19,17:00,321,318,84,380.0
2020/5/19,18:00,319,323,84,382.0
2020/5/19,19:00,324,326,86,377.0
2020/5/19,20:00,309,306,85,363.0
2020/5/19,21:00,293,294,82,359.0
2020/5/19,22:00,275,278,80,344.0
2020/5/19,23:00,272,280,79,346.0
2020/2/23,0:00,374,377,78,479.0
2020/2/23,1:00,392,393,80,488.0
2020/2/23,2:00,401,404,82,491.0
2020/2/23,3:00,417,420,83,505.0
2020/2/23,4:00,427,426,85,501.0
2020/2/23,5:00,417,419,81,512.0
2020/2/23,6:00,399,414,81,495.0
2020/2/23,7:00,372,405,76,488.0
2020/2/23,8:00,376,400,77,489.0
2020/2/23,9:00,383,395,79,487.0
2020/2/23,10:00,381,386,77,496.0
2020/2/23,11:00,376,382,75,503.0
2020/2/23,12:00,373,371,75,499.0
2020/2/23,13:00,366,371,74,492.0
2020/2/23,14:00,369,376,77,481.0
2020/2/23,15:00,380,385,81,471.0
2020/2/23,16:00,386,395,79,488.0
2020/2/23,17:00,424,420,85,500.0
2020/2/23,18:00,439,425,87,507.0
2020/2/23,19:00,428,420,85,502.0
2020/2/23,20:00,415,413,82,504.0
2020/2/23,21:00,404,395,83,487.0
2020/2/23,22:00,385,375,83,465.0
2020/2/23,23:00,391,389,82,479.0
2021/6/15,0:00,249,251,71,350.0
2021/6/15,1:00,250,254,70,359.0
2021/6/15,2:00,265,266,74,359.0
2021/6/15,3:00,278,280,78,357.0
2021/6/15,4:00,274,279,78,353.0
2021/6/15,5:00,260,271,70,370.0
2021/6/15,6:00,260,273,71,368.0
2021/6/15,7:00,272,284,70,389.0
2021/6/15,8:00,294,318,70,419.0
2021/6/15,9:00,313,339,70,448.0
2021/6/15,10:00,318,347,69,461.0
2021/6/15,11:00,316,350,68,465.0
2021/6/15,12:00,299,335,68,440.0
2021/6/15,13:00,318,348,70,455.0
2021/6/15,14:00,312,344,70,447.0
2021/6/15,15:00,311,339,71,437.0
2021/6/15,16:00,316,346,71,446.0
2021/6/15,17:00,311,337,72,435.0
2021/6/15,18:00,307,332,72,427.0
2021/6/15,19:00,310,332,73,424.0
2021/6/15,20:00,294,312,69,425.0
2021/6/15,21:00,279,294,68,410.0
2021/6/15,22:00,264,279,67,395.0
2021/6/15,23:00,253,267,69,365.0
2019/9/16,0:00,254,262,60,
2019/9/16,1:00,251,256,60,
2019/9/16,2:00,262,267,62,
2019/9/16,3:00,277,283,67,
2019/9/16,4:00,282,288,67,
2019/9/16,5:00,270,278,64,
2019/9/16,6:00,270,273,64,
2019/9/16,7:00,279,279,66,
2019/9/16,8:00,307,288,73,
2019/9/16,9:00,328,298,78,
2019/9/16,10:00,334,309,80,
2019/9/16,11:00,330,319,78,
2019/9/16,12:00,319,314,76,
2019/9/16,13:00,333,319,79,
2019/9/16,14:00,330,323,78,
2019/9/16,15:00,325,323,77,
2019/9/16,16:00,331,328,79,
2019/9/16,17:00,344,333,82,
2019/9/16,18:00,350,338,84,
2019/9/16,19:00,337,323,80,
2019/9/16,20:00,320,308,76,
2019/9/16,21:00,302,293,72,
2019/9/16,22:00,285,278,68,
2019/9/16,23:00,269,268,64,
2019/10/20,0:00,277,275,82,337.0
2019/10/20,1:00,275,278,81,339.0
2019/10/20,2:00,285,288,82,347.0
2019/10/20,3:00,298,303,80,374.0
2019/10/20,4:00,303,306,81,376.0
2019/10/20,5:00,296,282,85,347.0
2019/10/20,6:00,282,266,86,328.0
2019/10/20,7:00,268,261,83,323.0
2019/10/20,8:00,269,257,85,316.0
2019/10/20,9:00,262,267,79,333.0
2019/10/20,10:00,267,271,72,374.0
2019/10/20,11:00,264,273,70,379.0
2019/10/20,12:00,256,263,70,368.0
2019/10/20,13:00,251,258,71,353.0
2019/10/20,14:00,253,257,75,335.0
2019/10/20,15:00,267,272,80,333.0
2019/10/20,16:00,291,301,80,366.0
2019/10/20,17:00,324,332,82,395.0
2019/10/20,18:00,326,327,80,406.0
2019/10/20,19:00,320,321,80,398.0
2019/10/20,20:00,304,312,79,384.0
2019/10/20,21:00,288,297,79,365.0
2019/10/20,22:00,272,286,76,356.0
2019/10/20,23:00,267,282,72,369.0
2019/10/15,0:00,257,259,76,339.0
2019/10/15,1:00,260,260,76,342.0
2019/10/15,2:00,271,271,78,348.0
2019/10/15,3:00,289,289,81,356.0
2019/10/15,4:00,297,297,83,359.0
2019/10/15,5:00,294,295,81,363.0
2019/10/15,6:00,293,294,80,367.0
2019/10/15,7:00,288,289,80,360.0
2019/10/15,8:00,296,298,78,378.0
2019/10/15,9:00,311,312,81,383.0
2019/10/15,10:00,308,319,73,423.0
2019/10/15,11:00,308,321,73,421.0
2019/10/15,12:00,281,296,70,400.0
2019/10/15,13:00,298,315,69,431.0
2019/10/15,14:00,305,318,74,412.0
2019/10/15,15:00,314,327,78,404.0
2019/10/15,16:00,341,355,80,429.0
2019/10/15,17:00,365,373,83,439.0
2019/10/15,18:00,359,363,81,442.0
2019/10/15,19:00,348,353,81,430.0
