date,BATI AKDENİZ YTM,BATI ANADOLU YTM,DOĞU AKDENİZ YTM,DOĞU ANADOLU YTM,GÜNEY DOĞU ANADOLU YTM,KUZEY BATI ANADOLU YTM,ORTA ANADOLU YTM,ORTA KARADENİZ YTM,TRAKYA YTM
2020-08-10,3466.16,6526.74,3835.68,1190.03,7010.42,8722.55,5516.74,2138.75,6388.13
2020-08-11,3463.14,6782.17,3946.68,1205.68,7041.92,8902.8,5668.11,2106.34,6367.73
2020-08-12,3565.09,6924.73,4034.42,1203.95,7148.21,9030.47,5618.52,2105.57,6524.45
2020-08-13,3575.28,6860.34,3867.02,1199.75,7043.87,8991.96,5560.43,2105.4,6521.24
2020-08-14,3580.72,6713.81,3806.56,1197.41,7005.33,8740.61,5427.89,2040.37,6269.07
2020-08-15,3340.84,6076.31,3687.18,1204.83,6806.58,8063.18,4975.57,2022.66,5472.7
2020-08-16,2954.69,5693.06,3397.69,1159.28,6602.1,6600.76,4397.41,1923.13,4166.55
2020-08-17,3482.96,6550.04,3861.84,1187.22,6989.99,8659.82,5361.93,2021.96,6174.38
2020-08-18,3531.69,6482.03,4038.47,1186.11,6982.91,8765.87,5453.82,2063.57,6140.94
2020-08-19,3599.32,6528.24,3984.56,1184.19,6982.76,9077.74,5490.18,2069.02,6356.06
2020-08-20,3493.48,6292.98,3898.11,1166.91,7004.1,8672.85,5590.27,2117.02,6114.79
2020-08-21,3447.29,6597.75,4052.45,1160.32,7025.04,8845.91,5319.2,2022.09,6329.14
2020-08-22,3307.92,6321.94,3636.65,1131.28,6523.87,8281.96,5217.8,1905.89,5561.46
2020-08-23,2977.02,5672.46,3448.45,1123.06,6325.87,6835.48,4266.47,1946.24,4337.16
2020-08-24,3513.15,6868.09,3855.91,1149.05,6657.96,9063.7,5259.89,2071.65,6518.03
2020-08-25,3485.66,6883.58,3856.4,1154.08,6713.2,9169.13,5330.42,2076.69,6365.01
2020-08-26,3690.81,6803.51,3973.23,1133.87,6806.68,9086.87,5374.26,2095.64,6466.69
2020-08-27,3474.51,6623.31,4050.12,1149.14,6814.89,8985.68,5260.37,2056.91,6431.6
2020-08-28,3439.28,6901.86,4098.99,1126.44,6867.17,8957.57,5169.33,2050.67,6420.72
2020-08-29,3458.42,6327.94,3906.46,1144.98,6767.77,8354.42,4820.6,2035.58,5619.9
2020-08-30,3010.32,5734.73,3632.8,1128.97,6491.65,6732.18,4125.55,1911.39,4362.75
2020-08-31,3643.37,7034.78,4318.07,1144.25,6940.93,9064.11,5264.83,2132.32,6557.96
2020-09-01,3656.71,6749.26,4169.83,1179.61,7121.99,9278.02,5340.61,2098.94,6622.63
2020-09-02,3602.41,6912.08,4272.06,1186.98,6776.05,9481.61,5370.67,2156.83,6688.53
2020-09-03,3684.74,7013.13,4471.5,1201.68,7097.66,9424.29,5465.85,2162.36,6752.46
2020-09-04,3590.46,6744.54,4436.46,1185.35,7161.43,8940.86,5300.33,2150.32,6259.74
2020-09-05,3429.95,5946.24,4200.48,1197.32,6989.75,8108.22,4841.29,2038.26,5288.2
2020-09-06,3052.86,5401.57,3669.58,1185.01,6473.71,6771.5,4055.64,1937.33,4186.91
2020-09-07,3525.38,6424.54,4417.61,1205.67,6836.11,8969.09,5061.65,2051.77,6254.79
2020-09-08,3570.96,6742.14,4329.48,1213.18,6932.87,8701.05,5091.12,2108.96,6439.39
2020-09-09,3575.96,6784.9,4286.64,1218.61,6820.4,8898.08,4957.39,2110.33,6349.65
2020-09-10,3546.71,6598.11,4218.42,1217.42,6771.74,9067.0,4935.54,2038.13,6373.27
2020-09-11,3527.4,6642.07,4271.08,1200.72,6631.3,8990.84,4933.79,2061.4,6261.27
2020-09-12,3417.29,6218.69,3979.07,1209.84,6495.44,8270.53,4556.58,2028.82,5482.31
2020-09-13,2890.95,5591.16,3508.84,1199.3,6198.53,6750.49,3882.3,1949.22,4301.01
2020-09-14,3477.75,6455.34,4082.97,1191.86,6619.47,8877.54,4885.8,2103.32,6285.17
2020-09-15,3552.89,6582.3,4234.33,1185.23,6491.3,8985.08,4841.31,2026.51,6319.01
2020-09-16,3479.96,6582.65,4145.25,1189.02,6450.89,8933.32,4840.1,2047.92,6305.2
2020-09-17,3559.73,6382.53,4037.99,1192.71,6405.43,8882.24,4813.29,2092.86,6253.91
2020-09-18,3527.21,6388.27,4141.06,1202.3,6294.28,8910.52,4884.04,2092.31,6278.6
2020-09-19,3247.3,5916.41,3936.08,1223.91,6171.02,8113.44,4386.99,1973.8,5295.7
2020-09-20,2699.91,5284.75,3514.41,1198.25,5667.57,6697.67,3737.08,1920.14,4072.81
2020-09-21,3199.41,5885.77,3940.25,1192.21,5984.32,8411.63,4607.38,2010.77,5864.33
2020-09-22,3199.26,6281.12,3896.53,1184.94,5992.12,8570.57,4628.38,2022.67,5910.21
2020-09-23,3230.32,6237.85,3956.58,1189.58,5914.94,8623.46,4677.22,2022.61,6044.73
2020-09-24,3263.98,5958.08,3821.12,1207.02,5890.61,8608.1,4708.57,2017.24,5999.29
2020-09-25,3050.83,6012.95,3743.68,1197.06,5790.07,8594.73,4514.26,2052.12,6153.91
2020-09-26,2919.06,5566.18,3511.35,1188.27,5558.83,8215.81,4239.09,2030.71,5352.29
2020-09-27,2622.23,5216.36,3293.79,1176.05,5298.09,6764.49,3724.22,1940.81,4183.29
2020-09-28,3087.83,6007.82,3810.23,1180.44,5657.8,8694.0,4666.19,2034.0,6085.18
2020-09-29,3232.11,6296.99,3980.62,1161.06,5641.08,8672.65,4654.9,2050.68,6120.25
2020-09-30,3021.55,5628.37,3760.96,1171.38,5510.05,8516.95,4481.36,1996.39,5785.69
2020-10-01,2954.86,5636.49,3592.25,1171.08,5517.22,8445.74,4615.22,1986.5,5883.98
2020-10-02,2836.03,5507.32,3617.21,1156.27,5344.4,8188.52,4467.22,2040.4,5846.76
2020-10-03,2809.18,5421.91,3408.59,1191.51,5204.28,7933.05,4075.54,2035.67,5158.17
2020-10-04,2529.88,5050.28,3086.98,1174.86,4813.76,6689.4,3567.43,1935.88,4057.8
2020-10-05,3058.98,5569.7,3571.24,1165.16,5083.2,8842.16,4492.81,1976.47,6143.24
2020-10-06,3111.23,6008.7,3413.94,1183.38,5030.69,8855.91,4619.84,1985.5,6249.56
2020-10-07,3061.53,5793.14,3682.09,1219.98,4991.59,9037.96,4648.03,1999.88,6345.46
2020-10-08,3110.26,5613.45,3528.12,1247.81,4941.43,8761.7,4727.98,2002.72,6018.74
2020-10-09,2956.33,5481.43,3617.55,1228.46,4956.6,8505.7,4393.46,1956.11,5687.41
2020-10-10,2786.45,5221.17,3384.0,1257.68,4807.37,7755.3,4200.2,1970.76,5085.31
2020-10-11,2444.65,4938.45,3174.71,1252.2,4477.25,6482.22,3649.88,1883.43,4023.34
2020-10-12,2898.92,5519.07,3590.93,1209.17,4810.79,8461.68,4606.63,1974.78,5911.46
2020-10-13,2851.51,5493.7,3535.13,1218.89,4831.54,8602.71,4557.01,1998.23,5981.53
2020-10-14,2883.55,5572.6,3585.46,1241.3,4805.52,8440.9,4632.92,1975.35,5862.2
2020-10-15,2820.43,5592.71,3564.9,1203.77,4778.14,8493.94,4596.92,1946.13,5892.53
2020-10-16,2720.11,5613.23,3516.14,1212.99,4739.77,8401.15,4552.05,2005.04,5872.57
2020-10-17,2656.56,5332.09,3337.06,1190.46,4620.13,7905.69,4105.49,1964.52,5205.54
2020-10-18,2403.68,4895.11,3083.71,1202.27,4316.9,6629.66,3523.11,1842.73,4151.43
2020-10-19,2748.78,5318.75,3484.59,1205.69,4696.63,8404.26,4741.45,1990.68,5718.23
2020-10-20,2789.35,5455.18,3340.99,1207.16,4527.05,8585.82,4527.24,2073.78,5766.66
2020-10-21,2933.04,5401.11,3359.57,1243.58,4721.22,8414.58,4471.66,2075.28,5776.31
2020-10-22,2673.11,5227.33,3477.96,1229.47,4693.52,8488.12,4560.67,2037.97,5814.91
2020-10-23,2665.38,5317.12,3431.5,1221.86,4648.76,8372.34,4546.57,1998.86,5714.96
2020-10-24,2594.13,5058.46,3234.54,1241.13,4434.01,8040.51,4091.17,1967.5,5165.68
2020-10-25,2342.45,4857.53,3052.44,1261.27,4254.44,6757.47,3658.0,1884.55,4150.96
2020-10-26,2681.19,5394.0,3225.7,1253.17,4609.61,8201.47,4556.53,2031.65,5714.77
2020-10-27,2810.7,5335.04,3132.11,1286.87,4646.08,8191.52,4690.91,2013.68,5723.63
2020-10-28,2607.98,5249.86,3360.02,1282.77,4508.82,7689.25,4399.19,2088.29,5472.85
2020-10-29,2595.72,5092.4,3299.21,1276.74,4432.08,6949.66,4091.6,1930.22,4877.3
2020-10-30,2570.62,4953.7,3354.82,1261.54,4574.02,7660.04,4576.67,2042.35,5598.09
2020-10-31,2488.9,5075.32,3237.62,1259.69,4458.49,7535.33,4113.78,2001.25,5070.62
2020-11-01,2242.42,4962.5,2937.11,1338.52,4126.64,6471.0,3759.51,1938.56,4268.94
2020-11-02,2594.66,5266.41,3251.6,1304.38,4504.04,8291.64,4749.15,2086.21,5753.75
2020-11-03,2664.16,5515.69,3214.24,1289.38,4578.81,8713.83,4822.65,2088.03,5997.98
2020-11-04,2773.79,5521.03,3316.33,1310.0,4629.66,8710.08,4909.52,2136.27,5971.53
2020-11-05,2873.63,5645.95,3284.56,1345.37,4919.05,8648.37,5016.86,2182.79,6008.03
2020-11-06,2570.87,5537.09,3248.78,1356.25,4922.88,8845.79,4827.33,2163.21,6110.5
2020-11-07,2542.86,5321.15,3042.11,1346.69,4793.58,8378.97,4539.95,2046.11,5432.65
2020-11-08,2275.0,4926.47,3034.62,1332.66,4516.09,7075.27,3795.44,1986.46,4386.89
2020-11-09,2603.6,5466.33,3090.35,1337.47,4907.55,8590.58,4717.53,2117.92,5917.21
2020-11-10,2597.8,5497.72,3197.83,1343.39,4884.65,8670.35,4753.24,2155.29,6038.02
2020-11-11,2642.19,5349.82,3340.65,1370.61,4959.2,8823.13,4818.39,2205.9,6061.77
2020-11-12,2577.57,5459.44,3364.54,1352.18,5032.47,8683.82,4764.5,2179.99,6017.74
2020-11-13,2612.55,5771.27,3259.41,1353.48,5036.21,8687.32,4827.68,2187.42,5914.64
2020-11-14,2624.57,5429.58,3135.05,1353.03,5096.45,8418.64,4445.55,2098.32,5389.81
2020-11-15,2229.99,4931.69,3102.94,1313.56,4809.43,7110.19,3864.77,2022.27,4462.82
2020-11-16,2583.48,5481.31,3338.63,1376.81,5346.96,8708.55,4811.81,2205.13,6085.81
2020-11-17,2585.81,5800.86,3343.13,1351.64,5447.25,8723.85,4865.68,2160.97,6059.47
2020-11-18,2610.56,5866.63,3539.12,1363.03,5429.13,8847.87,4872.75,2209.39,6222.97
2020-11-19,2842.25,6137.41,3440.48,1366.02,5461.31,9093.2,4928.05,2277.33,6245.32
2020-11-20,2687.54,5851.53,3520.92,1365.57,5542.1,9037.87,5027.23,2224.44,6232.04
2020-11-21,2501.94,5792.38,3381.8,1374.67,5409.84,8259.61,4582.44,2115.34,5382.04
2020-11-22,2287.03,5333.87,3099.72,1344.19,5138.93,7138.77,3953.73,1995.48,4534.74
2020-11-23,2591.88,5637.83,3484.11,1369.29,5634.79,8871.18,4954.07,2217.85,6206.7
2020-11-24,2681.12,6058.43,3632.19,1366.04,5676.81,9054.8,4962.62,2211.67,6336.79
2020-11-25,2652.23,5878.83,3799.92,1382.03,5757.52,8976.88,5294.78,2231.92,6364.66
2020-11-26,2656.32,6096.88,3731.79,1383.61,5682.16,9102.91,4958.88,2231.23,6236.99
2020-11-27,2641.86,5897.39,3678.12,1355.59,5734.52,8972.12,4885.95,2115.42,6232.61
2020-11-28,2570.8,5700.4,3544.08,1374.35,5721.26,8377.04,4424.35,2049.52,5484.42
2020-11-29,2301.01,5454.84,3384.0,1345.54,5457.58,7053.53,3919.22,2020.41,4477.0
2020-11-30,2833.49,5819.46,3657.01,1408.97,5958.19,8994.56,4903.6,2216.53,6382.29
2020-12-01,2902.77,6045.58,3732.01,1379.92,5789.02,9295.77,5063.38,2202.15,6666.55
2020-12-02,2669.46,6089.63,3620.18,1363.15,5930.97,9367.24,4894.7,2186.89,6768.68
2020-12-03,2717.25,6083.72,3625.33,1355.13,5940.73,8922.13,4839.01,2184.17,6374.71
2020-12-04,2819.58,5993.49,3509.91,1330.69,5915.36,8513.32,4752.89,2119.54,6254.1
2020-12-05,2509.39,5559.13,3496.64,1349.23,5824.69,7835.25,4088.96,1969.44,4949.91
2020-12-06,2325.88,5266.67,3279.52,1351.47,5617.33,6804.81,3744.4,1920.27,4282.62
2020-12-07,2797.61,5993.39,3489.23,1367.3,5987.66,8683.31,4841.56,2152.79,6237.33
2020-12-08,2675.04,5943.02,3611.1,1369.1,6097.38,8896.15,4918.34,2161.09,6166.23
2020-12-09,2656.99,6107.34,3580.79,1380.33,6145.87,8943.07,4843.94,2214.97,6145.61
2020-12-10,2771.8,6050.29,3663.04,1412.1,6049.25,8881.28,4868.14,2176.73,6076.21
2020-12-11,2610.02,5693.72,3680.31,1363.92,6208.78,8738.04,4968.21,2109.16,5933.31
2020-12-12,2682.74,5753.23,3540.06,1328.03,5712.89,7980.16,4272.06,2016.13,4833.78
2020-12-13,2385.77,5286.58,3442.74,1338.77,5345.85,6885.0,3699.28,1902.46,4201.4
2020-12-14,2866.97,6011.5,3548.17,1373.06,5750.03,8728.32,5068.92,2150.59,6246.63
2020-12-15,2745.68,6071.68,3618.48,1348.67,5799.83,9075.79,4880.91,2107.97,6487.59
2020-12-16,2779.64,5767.7,3588.78,1368.81,5854.16,9333.62,4797.89,2117.42,6418.89
2020-12-17,2688.17,6084.04,3544.65,1362.43,5896.78,9172.09,5343.56,2110.22,6429.6
2020-12-18,2648.34,5758.81,3482.58,1343.79,5864.23,9116.72,4960.82,2179.61,6348.97
2020-12-19,2491.27,5852.06,3370.72,1319.98,5812.12,8031.85,4415.46,2032.91,5075.87
2020-12-20,2375.99,5757.87,3410.69,1327.46,5548.3,7026.5,3677.03,1953.52,4476.43
2020-12-21,2752.58,6074.23,3765.58,1374.76,6092.21,9143.47,4911.51,2237.4,6570.7
2020-12-22,2906.98,6136.07,3608.68,1400.92,6197.21,9468.29,5094.54,2224.69,6625.4
2020-12-23,2750.75,6304.59,3655.72,1395.96,6121.67,9416.62,5171.99,2284.7,6641.27
2020-12-24,2716.04,5980.56,3705.44,1417.1,6109.25,9315.12,4966.76,2218.56,6478.99
2020-12-25,2725.53,5862.37,3730.71,1417.55,6092.08,8898.04,4744.92,2185.66,6266.08
2020-12-26,2717.09,5650.89,3610.72,1377.27,5852.28,8067.85,4042.36,2059.7,4897.57
2020-12-27,2382.42,5261.02,3430.97,1370.05,5658.65,6864.7,3721.25,1960.5,4294.89
2020-12-28,3029.08,5827.06,3703.35,1402.16,6130.1,8586.84,5145.38,2120.39,6113.17
2020-12-29,2929.99,5773.54,3611.77,1410.45,6144.6,8329.13,4713.62,2123.55,5919.14
2020-12-30,2773.86,5669.95,3689.19,1422.91,6102.95,8095.39,4592.32,2129.13,5814.7
2020-12-31,2783.36,5436.79,3354.12,1410.43,5862.52,7594.15,4466.88,2082.53,5444.7
2021-01-01,2242.85,4783.46,2966.24,1322.35,5555.01,5997.27,3487.97,1753.92,3771.38
2021-01-02,2322.14,5182.25,3172.42,1329.05,5653.61,6430.3,3616.88,1925.29,4097.84
2021-01-03,2317.3,5128.17,3266.54,1355.14,5419.32,6483.24,3533.13,1910.2,3960.13
2021-01-04,2716.04,5618.02,3414.37,1413.71,6196.19,8488.7,4832.29,2132.74,5901.45
2021-01-05,2858.01,5573.49,3454.08,1385.89,6270.52,8470.35,5031.74,2056.86,5939.97
2021-01-06,2807.75,5562.9,3508.13,1385.25,6230.62,8817.26,4967.26,2095.63,6045.33
2021-01-07,2780.08,5878.99,3555.17,1406.41,6237.48,8890.36,4854.04,2146.33,6108.86
2021-01-08,2680.14,5732.44,3358.5,1383.92,6162.52,8687.45,4688.14,2073.64,6002.49
2021-01-09,2586.22,5615.7,3497.95,1373.86,6032.45,7762.12,3898.3,1964.87,5006.02
2021-01-10,2368.24,5038.06,3391.01,1342.98,5772.31,7086.51,3598.42,1895.75,4415.05
2021-01-11,2765.6,5519.55,3649.1,1360.3,6190.23,8936.79,5056.58,2126.17,6233.66
2021-01-12,2858.23,5468.12,3527.93,1323.25,6056.61,8781.84,4949.32,2046.3,6143.65
2021-01-13,2702.04,5744.72,3583.07,1330.14,5972.18,9578.26,4985.18,2007.99,6536.81
2021-01-14,2811.97,6019.7,3566.63,1339.44,5825.65,9478.17,5089.01,2092.62,6692.87
2021-01-15,2888.99,6311.79,3625.07,1312.71,5622.28,9666.8,5181.23,2183.82,6706.7
2021-01-16,2626.76,5887.74,3583.15,1307.83,5470.06,8641.03,4423.33,2073.37,5323.56
2021-01-17,2501.0,5623.26,3471.24,1298.78,5168.07,7107.91,3933.13,1944.97,4660.9
2021-01-18,3262.97,6619.03,3659.03,1323.38,5841.6,9702.47,5423.66,2284.04,7069.68
2021-01-19,2992.1,6609.48,3669.12,1322.1,6072.44,9847.84,5306.35,2310.87,7273.38
2021-01-20,2999.7,6539.16,3741.15,1372.99,6088.7,9885.1,5162.55,2304.32,7141.12
2021-01-21,2937.91,6718.52,3844.45,1383.48,6084.59,9782.05,5253.35,2318.84,7035.28
2021-01-22,2826.41,6615.79,3696.55,1394.2,5897.89,9670.82,5019.82,2214.53,6690.27
2021-01-23,2778.1,5804.31,3635.11,1373.41,5644.89,8060.8,4117.09,2010.0,5124.02
2021-01-24,2659.99,5293.47,3488.36,1373.15,5344.46,7093.24,3786.3,1970.14,4432.69
2021-01-25,3025.77,6004.05,3676.45,1374.02,5748.49,9109.81,5415.71,2165.33,6692.22
2021-01-26,2951.55,5745.69,3839.23,1410.52,5808.29,9145.81,5266.66,2057.48,6595.51
2021-01-27,2950.15,6238.07,3655.37,1375.9,5815.87,9603.42,5223.57,2083.14,7004.78
2021-01-28,2997.03,6462.53,3737.7,1405.36,5893.75,9731.75,5093.81,2146.39,6908.8
2021-01-29,3085.71,6488.26,3616.67,1382.41,5894.98,9468.46,5222.18,2144.26,6864.41
2021-01-30,3025.08,5824.9,3739.8,1332.63,5556.22,8308.06,4617.23,2004.76,5336.37
2021-01-31,2495.28,5245.92,3381.04,1349.81,5347.96,6966.33,3746.24,1931.55,4396.91
2021-02-01,2845.2,5757.96,3562.43,1336.88,6013.22,8897.65,4770.3,2077.63,6465.68
2021-02-02,2745.9,5616.88,3418.95,1326.93,5617.03,8896.43,4909.65,1995.94,6307.6
2021-02-03,2641.96,5515.85,3261.33,1349.56,5559.43,8722.46,4638.32,2011.08,6170.42
2021-02-04,2548.58,5475.47,3448.87,1339.66,5526.27,8837.29,4584.19,2064.13,6182.48
2021-02-05,2470.36,5359.26,3367.3,1342.18,5776.26,8848.92,4549.44,2056.04,6122.98
2021-02-06,2445.05,5051.58,3413.12,1287.21,5196.98,7708.91,3805.7,1978.54,4979.4
2021-02-07,2270.36,4984.84,3305.53,1305.94,4933.96,6888.63,3515.1,1907.35,4264.13
2021-02-08,2821.35,5767.15,3460.05,1295.91,5332.65,8645.1,4940.16,1999.61,6067.69
2021-02-09,2595.5,5363.48,3349.88,1303.78,5191.48,8662.56,4439.07,1963.05,6021.99
2021-02-10,2701.52,5468.39,3198.63,1283.24,5215.94,8601.0,4544.2,2022.55,6064.94
2021-02-11,2530.06,5464.8,3242.29,1322.16,5106.31,8707.85,4498.18,2056.25,6129.85
2021-02-12,2624.07,5509.07,3307.88,1264.09,5122.96,9322.46,4624.19,2033.11,6562.69
2021-02-13,2474.77,5386.89,3177.71,1241.62,5023.57,8507.3,3897.86,1992.93,5402.92
2021-02-14,2282.9,5355.95,3126.1,1254.02,4810.76,7207.17,3547.86,1906.0,4729.15
2021-02-15,2903.54,6575.4,3285.85,1289.62,5104.36,9787.29,5174.97,2201.8,7142.56
2021-02-16,3039.11,6481.44,3405.63,1260.53,5243.61,9802.14,5432.3,2290.89,7378.49
2021-02-17,3176.51,6527.0,3844.15,1269.51,5534.06,9978.38,5370.48,2227.46,7298.56
2021-02-18,3060.17,6700.86,3655.94,1336.49,5887.97,10010.6,5403.87,2306.3,7336.97
2021-02-19,3024.83,6411.91,3734.13,1367.71,5740.01,10015.66,5371.99,2330.23,7231.94
2021-02-20,2694.15,5915.41,3633.79,1310.04,5522.92,8619.43,4280.22,1992.76,5502.66
2021-02-21,2486.88,5493.14,3598.38,1313.92,5341.75,7251.04,3723.01,1951.49,4486.36
2021-02-22,2706.99,5882.32,3647.52,1365.54,5663.07,9440.95,4967.59,2189.0,6945.62
2021-02-23,2711.7,6182.42,3517.25,1328.73,5658.31,9458.73,4833.69,2140.1,6773.26
2021-02-24,2550.8,5556.18,3422.2,1339.08,5645.72,9578.01,4680.17,2130.55,7007.35
2021-02-25,2679.39,5930.73,3589.17,1333.98,5641.24,9619.69,4912.76,2215.26,6929.39
2021-02-26,2528.1,5769.81,3374.03,1293.39,5515.38,9371.48,4639.25,2099.72,6624.3
2021-02-27,2444.21,5180.67,3255.78,1288.73,5485.29,8120.42,3973.5,2057.09,5193.7
2021-02-28,2307.61,5118.44,3186.92,1284.57,5370.26,7097.37,3739.61,1927.23,4309.25
2021-03-01,2508.58,5825.68,3368.81,1348.13,5916.79,9263.01,4901.7,2176.76,6685.77
2021-03-02,2694.62,5973.17,3448.48,1346.46,5982.98,9382.4,4745.02,2122.02,6993.89
2021-03-03,2693.49,5798.95,3596.16,1340.0,6068.96,9443.24,4776.01,2116.82,6867.85
2021-03-04,2676.22,5857.32,3491.37,1345.63,6016.75,9423.66,4723.49,2122.71,6814.72
2021-03-05,2559.33,5828.37,3339.71,1332.78,6136.63,9268.21,4702.47,2110.3,6619.22
2021-03-06,2571.66,5522.15,3309.01,1289.1,6126.53,8440.57,4210.9,1993.62,5661.57
2021-03-07,2374.71,4789.11,2972.25,1332.99,5984.31,7206.04,3742.18,1939.77,4501.58
2021-03-08,2585.07,5584.12,3183.14,1328.46,6442.04,9385.12,4787.68,2192.65,6953.56
2021-03-09,2789.39,5993.86,3344.85,1309.18,6488.32,9424.74,4604.53,2103.4,6703.15
2021-03-10,2758.83,5882.57,3274.86,1316.09,6461.77,9518.19,4619.91,2036.04,6764.46
2021-03-11,2645.56,5968.41,3222.52,1295.55,6160.19,9873.61,4763.14,2181.35,7062.54
2021-03-12,2600.46,5856.6,3251.71,1309.26,5841.38,9420.9,4819.47,2212.85,6792.78
2021-03-13,2474.97,5436.38,3311.81,1296.6,6368.14,8380.2,4234.21,2004.04,5775.39
2021-03-14,2373.89,5247.06,3231.1,1325.41,6410.73,6960.81,3679.14,1899.43,4212.71
2021-03-15,2706.44,5626.43,3661.29,1266.57,6621.95,8806.33,4743.57,2005.32,6413.77
2021-03-16,2691.51,5824.77,3415.13,1278.19,6603.28,9155.43,4717.57,2062.19,6626.34
2021-03-17,2785.76,5778.51,3582.4,1306.66,6567.59,9440.84,5021.98,2166.09,6805.49
2021-03-18,2816.13,6081.28,3442.59,1292.96,6379.18,9553.97,4787.2,2058.64,6829.22
2021-03-19,2676.11,6291.5,3467.94,1265.82,6504.65,9533.56,4695.87,2050.31,6739.08
2021-03-20,2661.52,5939.94,3391.04,1306.57,6359.36,8604.94,4297.77,2003.16,5760.9
2021-03-21,2357.75,4886.87,3066.0,1304.98,5899.23,6965.01,3693.09,1817.95,4562.95
2021-03-22,2544.62,5487.76,3199.94,1289.26,6272.79,9436.24,4938.07,2117.21,6835.65
2021-03-23,2747.26,6136.77,3452.0,1308.13,6185.14,9710.58,4714.91,2099.93,7008.39
2021-03-24,2869.95,6012.87,3408.86,1263.04,5582.8,9931.81,4962.5,2125.86,7146.13
2021-03-25,2903.18,6217.17,3593.23,1278.08,5747.05,9859.34,4745.56,2187.74,7126.29
2021-03-26,2815.14,6018.02,3670.57,1291.45,5804.26,9861.62,4799.75,2219.1,7073.63
2021-03-27,2718.29,5645.8,3590.72,1307.59,5666.2,8540.19,4480.91,2089.73,5746.4
2021-03-28,2468.73,5238.01,3470.29,1303.35,5395.4,6915.23,3620.4,1924.71,4240.55
2021-03-29,2651.25,5721.86,3463.29,1293.04,5677.04,9337.34,4688.53,2079.85,6558.19
2021-03-30,2684.25,5877.68,3291.43,1280.16,5663.69,9563.17,4981.3,2137.66,6782.49
2021-03-31,2972.28,5906.59,3362.34,1288.94,5530.49,9516.43,4810.49,2145.53,6850.07
2021-04-01,2850.6,5985.92,3337.72,1255.26,5688.18,9604.27,4771.66,2186.95,6772.93
2021-04-02,2890.13,5512.87,3569.57,1259.51,5974.84,9326.56,4684.22,2168.01,6570.37
2021-04-03,2560.18,5255.21,3542.61,1251.09,5950.86,7968.32,3876.09,1999.64,5059.04
2021-04-04,2370.46,4871.46,3101.54,1251.3,5886.01,6800.72,3511.88,1906.73,4272.14
2021-04-05,2580.79,5685.05,3485.94,1241.25,6189.46,9452.43,4622.38,2041.17,6720.21
2021-04-06,2590.95,5577.19,3283.83,1258.64,6357.7,8898.81,4567.42,2012.08,6452.67
2021-04-07,2582.33,5439.69,3082.92,1234.14,6102.59,8689.75,4339.83,1971.91,6174.69
2021-04-08,2627.24,5731.39,3153.4,1235.71,6066.17,9491.13,4427.09,2033.51,6806.67
2021-04-09,2658.61,5578.65,3214.22,1169.24,6157.53,9433.01,4906.71,2137.91,6629.23
2021-04-10,2637.79,5450.67,3340.31,1125.7,6080.72,8270.13,4186.52,2043.49,5236.15
2021-04-11,2451.71,5170.64,3392.48,1172.66,6507.83,7009.42,3635.18,2002.43,4251.56
2021-04-12,2792.27,5633.81,3695.6,1227.82,6808.68,9262.28,4926.97,2204.22,6498.1
2021-04-13,2636.85,5545.17,3479.85,1230.01,6714.81,8744.01,4636.86,2081.32,6103.96
2021-04-14,2628.36,5588.66,3309.74,1238.14,6811.14,8680.32,4473.34,1955.21,5964.53
2021-04-15,2671.14,5442.08,3271.64,1215.46,6588.09,8478.91,4323.22,1982.45,5958.28
2021-04-16,2536.42,5378.2,3147.77,1177.84,6353.98,8615.59,4313.79,1993.61,6100.06
2021-04-17,2473.14,5042.93,3166.14,1166.17,6279.86,7801.63,4027.74,2009.44,4925.74
2021-04-18,2154.11,4841.85,3060.17,1198.43,5965.28,6790.79,3715.61,1841.36,4238.49
2021-04-19,2600.14,5622.38,3093.74,1167.92,6072.78,8892.94,4602.68,2003.92,6384.19
2021-04-20,2543.94,5285.07,3201.4,1139.23,5995.71,8624.9,4756.12,1914.16,6019.52
2021-04-21,2636.94,5280.27,3129.79,1116.04,6113.34,8374.64,4663.81,1924.76,5869.97
2021-04-22,2588.38,5379.3,3220.2,1133.78,6046.77,8434.36,4755.65,1967.9,5808.9
2021-04-23,2464.78,4903.99,2984.76,1114.74,6063.74,6849.56,4325.64,1885.62,4448.05
2021-04-24,2589.71,4933.92,2904.44,1145.74,6188.08,6975.39,4404.12,1881.5,4371.26
2021-04-25,2220.85,4790.43,2938.17,1140.04,5995.49,6635.75,4032.46,1868.17,4053.76
2021-04-26,2551.81,5505.34,3148.43,1128.11,6140.83,8786.04,4811.64,2107.13,5805.13
2021-04-27,2634.13,5437.34,3194.07,1158.07,6038.53,8474.07,4928.51,1977.96,5785.61
2021-04-28,2705.32,5271.19,3071.23,1149.51,6244.46,8357.54,4967.25,1951.67,5698.2
2021-04-29,2692.54,5192.36,3343.32,1101.99,6193.11,8147.25,4954.73,1923.94,5583.43
2021-04-30,2648.96,5423.15,3112.52,1128.21,6254.01,8066.73,4755.69,1949.29,5174.18
2021-05-01,2657.29,4643.14,2989.48,1153.26,5719.29,6506.49,4426.8,1859.03,4060.56
2021-05-02,2343.47,4639.83,3195.75,1141.41,5981.25,6467.97,4292.59,1816.65,3793.44
