country,year,month,Total Combustible Fuels,coal,gas,oil,nuclear,hydro,solar,wind,other
Austria,2014,1,1817.863,542.124,787.073,58.115,,2577.358,25.336,299.832,385.854
Austria,2014,2,1484.672,399.455,643.886,56.645,,2349.106,41.51,313.244,343.558
Austria,2014,3,1286.542,346.678,467.356,61.388,,2883.673,70.109,342.444,373.876
Austria,2014,4,1019.479,294.184,288.534,49.032,,3456.392,88.157,262.857,345.684
Austria,2014,5,938.231,200.088,284.073,58.946,,4691.227,90.239,442.107,350.52
Austria,2014,6,846.583,175.348,209.683,54.905,,4080.004,86.074,187.546,359.742
Austria,2014,7,885.319,201.687,172.955,60.158,,4180.052,89.545,249.209,392.814
Austria,2014,8,836.912,257.629,113.237,49.167,,4589.806,86.074,234.476,365.602
Austria,2014,9,1136.79,463.455,249.062,28.901,,4303.555,68.998,273.099,354.901
Austria,2014,10,1441.049,633.05,404.14,24.217,,3301.865,52.061,245.982,337.517
Austria,2014,11,1643.321,623.482,571.082,62.515,,3415.141,27.28,365.859,345.844
Austria,2014,12,1842.98,493.262,869.334,68.732,,2812.189,21.449,440.889,369.341
Austria,2015,1,1923.839,526.37,867.051,91.304,,3285.301,30.164,528.849,386.646
Austria,2015,2,1934.389,629.796,699.105,184.301,,2245.091,49.42,439.592,374.974
Austria,2015,3,1815.935,605.702,740.858,57.138,,2689.357,83.468,492.634,368.751
Austria,2015,4,1298.642,444.934,412.922,41.244,,3630.813,104.955,499.284,352.708
Austria,2015,5,849.942,229.674,159.135,50.535,,4836.597,107.434,381.765,352.745
Austria,2015,6,687.019,170.857,109.217,47.711,,4571.991,102.476,236.673,303.671
Austria,2015,7,1002.584,182.891,330.937,50.632,,3633.815,106.608,227.082,377.619
Austria,2015,8,978.92,180.295,324.101,47.239,,3304.918,102.476,247.587,371.128
Austria,2015,9,1254.001,301.174,486.502,41.899,,2865.793,82.146,514.757,370.682
Austria,2015,10,1801.89,523.265,817.083,54.578,,3075.305,61.981,323.166,349.616
Austria,2015,11,2201.202,512.684,1189.087,51.737,,2176.171,32.478,463.377,396.216
Austria,2015,12,2199.162,494.001,1135.464,100.643,,2199.115,25.536,237.851,405.092
Austria,2016,1,2219.724,497.731,1162.214,104.214,,2165.504,35.36,364.581,391.04
Austria,2016,2,1832.479,434.278,793.882,171.583,,3044.665,57.933,587.933,376.155
Austria,2016,3,1754.803,431.46,722.615,147.52,,2697.574,97.846,495.772,408.865
Austria,2016,4,1259.991,257.875,561.394,16.735,,3399.875,123.034,467.1,363.353
Austria,2016,5,887.459,187.786,207.555,44.494,,4189.26,125.94,472.539,389.988
Austria,2016,6,846.468,197.553,159.993,53.726,,4871.753,120.128,220.097,380.299
Austria,2016,7,842.403,193.329,173.787,54.806,,4777.814,124.972,352.875,363.621
Austria,2016,8,788.102,160.705,136.583,55.669,,4378.629,120.128,331.736,379.164
Austria,2016,9,1180.387,146.403,548.253,51.686,,3298.055,96.296,207.31,385.383
Austria,2016,10,1746.223,416.759,866.904,50.833,,2867.409,72.658,438.077,351.763
Austria,2016,11,2076.763,404.192,1218.139,48.538,,2789.688,38.073,550.134,347.112
Austria,2016,12,2589.677,447.136,1520.358,151.201,,2420.485,29.935,490.133,409.022
Austria,2017,1,3378.769,523.322,2216.635,179.292,,2093.129,41.1,580.083,392.574
Austria,2017,2,2477.603,408.733,1533.453,113.78,,2128.265,67.336,404.493,367.07
Austria,2017,3,1864.733,350.499,1007.082,50.464,,3230.063,113.728,578.268,406.896
Austria,2017,4,1315.159,256.052,606.117,34.946,,3063.118,143.005,654.505,366.368
Austria,2017,5,900.5,206.431,228.553,29.285,,4172.661,146.383,468.279,378.351
Austria,2017,6,1166.222,198.903,469.727,48.724,,3560.725,139.627,407.574,392.011
Austria,2017,7,1169.609,207.081,424.221,59.214,,3802.529,145.257,391.802,419.564
Austria,2017,8,1127.046,196.353,413.315,66.093,,4265.882,139.627,368.323,398.397
Austria,2017,9,1187.145,188.362,458.233,61.638,,4271.019,111.927,531.491,434.191
Austria,2017,10,1647.281,350.585,807.162,61.932,,3310.894,84.452,628.387,377.436
Austria,2017,11,2067.767,432.261,1171.655,49.194,,3289.349,44.253,523.798,353.809
Austria,2017,12,2029.529,418.164,1083.425,59.356,,3077.246,34.794,736.833,411.274
Austria,2018,1,2143.5107,402.4166,1210.7455,67.5202,0.0,3835.5054,47.0387,546.7162,405.0949
Austria,2018,2,2239.1091,398.9873,1335.8376,66.7173,0.0,2850.9497,77.0662,416.1379,376.1582
Austria,2018,3,1982.0728,421.8119,1044.8474,48.1066,0.0,2809.7677,130.162,516.4035,410.7622
Austria,2018,4,1052.4732,225.2806,336.8911,57.6422,0.0,4248.6135,163.669,612.8258,372.5491
Austria,2018,5,899.0813,192.7783,219.3649,63.597,0.0,4772.2584,167.5352,294.3603,359.6691
Austria,2018,6,932.6644,166.649,278.8314,52.4533,0.0,4186.5196,159.8028,446.3373,375.7824
Austria,2018,7,960.6271,138.9406,323.5746,66.0353,0.0,3374.0061,166.2465,368.8636,377.6147
Austria,2018,8,1073.4405,109.7828,448.1473,62.9896,0.0,2685.6584,159.8028,289.2902,399.2256
Austria,2018,9,1263.7827,173.6387,602.975,30.6684,0.0,2808.6177,128.1,350.6959,409.8314
Austria,2018,10,1694.3459,403.244,839.9163,36.0152,0.0,2369.1514,96.6549,666.2119,366.5128
Austria,2018,11,2139.0922,406.2854,1220.0272,60.6193,0.0,2496.1722,50.6472,499.4794,394.0612
Austria,2018,12,2581.6552,409.323,1589.1231,69.9559,0.0,2839.1381,39.8218,738.8741,450.1778
Austria,2019,1,2571.4305,366.1087,1671.1647,65.8726,0.0,3114.9838,55.4286,847.0103,396.5134
Austria,2019,2,2144.9845,354.475,1313.6099,57.8052,0.0,2620.4594,91.2942,694.8368,356.7704
Austria,2019,3,1550.5003,321.3006,727.9467,46.4478,0.0,3875.1853,153.2438,706.2571,396.6647
Austria,2019,4,1373.0093,274.51,576.1814,61.6603,0.0,4027.5136,192.3699,751.7592,392.4684
Austria,2019,5,903.7508,244.49,153.7539,60.8799,0.0,4514.3828,197.2606,777.407,382.1113
Austria,2019,6,995.2351,258.6928,250.2001,52.8784,0.0,4949.416,187.4791,376.6317,377.8234
Austria,2019,7,1340.8681,295.4053,530.5331,58.8373,0.0,3829.5611,195.6304,315.1853,392.3676
Austria,2019,8,1400.6177,140.8339,756.5078,61.1248,0.0,3540.387,187.4791,300.467,383.9573
Austria,2019,9,1634.099,161.0231,1008.329,36.896,0.0,2992.1944,149.9833,386.7923,371.9831
Austria,2019,10,2012.1512,314.6501,1284.6508,59.3786,0.0,2682.7501,114.1177,479.1256,295.7207
Austria,2019,11,2016.0676,271.2071,1271.3558,52.2353,0.0,3091.9484,60.3194,717.0723,350.5091
Austria,2019,12,2041.785,267.1336,1293.4093,49.3446,0.0,2744.5559,47.2773,809.2248,361.9255
Austria,2020,1,2667.8908,304.3813,1850.0395,61.6202,0.0,2454.7292,66.4525,442.4141,379.5278
Austria,2020,2,1798.9505,286.455,1027.5525,62.8493,0.0,2981.133,109.4511,1150.9397,355.9224
Austria,2020,3,1788.3789,293.1139,988.4595,64.0745,0.0,3220.5285,183.7215,792.0225,387.8408
Austria,2020,4,1046.3102,136.5979,458.878,37.3677,0.0,3084.3714,230.6291,420.2333,362.7046
Austria,2020,5,761.2491,145.0427,174.9263,44.1212,0.0,3854.2748,236.4926,705.6569,343.4648
Austria,2020,6,744.208,140.4083,179.0225,53.101,0.0,4322.351,224.7657,649.6697,322.0778
Austria,2020,7,1085.2029,133.7324,469.9492,67.0505,0.0,4411.8052,234.5381,351.5723,354.8002
Austria,2020,8,1075.3704,149.4967,438.7985,63.0345,0.0,4090.6826,224.7657,395.2136,367.9692
Austria,2020,9,1050.7175,148.3857,426.068,59.9548,0.0,3924.3418,179.8125,451.0545,368.348
Austria,2020,10,1465.5508,183.0539,797.3156,64.9422,0.0,3895.8354,136.8139,744.2954,358.2957
Austria,2020,11,1840.6451,156.0531,1207.582,56.9363,0.0,3107.6744,72.3159,394.4919,352.0991
Austria,2020,12,2248.0306,177.3517,1505.1022,59.4819,0.0,2587.8823,56.68,656.0636,439.1888
Austria,2021,1,2256.3404,174.8196,1532.0882,56.6174,0.0,2496.1125,66.4525,552.9433,424.283
Austria,2021,2,1825.8168,167.083,1197.6655,51.2767,0.0,3045.3668,109.4511,447.0417,348.7007
Austria,2021,3,1833.2611,190.2804,1161.2724,58.8425,0.0,2702.5782,183.7215,573.1958,371.7933
Austria,2021,4,1508.6483,165.6308,883.1522,38.366,0.0,2856.4152,230.6291,696.716,355.2764
Austria,2021,5,1004.1195,192.2395,338.0189,61.4903,0.0,4620.7287,236.4926,748.7112,352.7397
Austria,2021,6,766.8452,176.6781,193.7896,47.1069,0.0,4850.1922,224.7657,334.7549,298.789
Austria,2021,7,763.7435,143.6931,210.5562,59.8908,0.0,4532.9873,234.5381,469.3885,297.7804
Austria,2021,8,789.4407,171.9458,178.145,61.3195,0.0,4841.1414,224.7657,361.8214,323.4593
Austria,2021,9,887.3408,150.4401,306.8094,61.9501,0.0,3275.3384,179.8125,330.76,316.047
Austria,2021,10,1619.2567,171.6298,976.534,59.796,0.0,2570.5489,136.8139,640.6374,359.1673
Austria,2021,11,2374.4828,171.416,1695.6621,76.154,0.0,2432.447,72.3159,589.295,364.5527
Austria,2021,12,2316.2024,170.6981,1608.561,76.3379,0.0,2639.5938,56.68,714.3017,380.5007
Belgium,2010,1,4294.315,568.916,3213.088,39.556,3788.629,147.41,17.45,75.909,359.823
Belgium,2010,2,3851.476,551.472,2794.225,29.616,3581.267,149.246,10.285,123.006,362.417
Belgium,2010,3,3659.545,495.123,2695.039,29.853,4141.855,156.291,42.4,140.298,334.533
Belgium,2010,4,3459.99,317.867,2592.763,45.921,3660.039,141.898,80.419,97.015,383.177
Belgium,2010,5,3392.244,268.846,2581.722,27.357,3968.93,129.223,61.837,81.046,391.457
Belgium,2010,6,2965.701,271.461,2193.787,41.309,3769.867,123.641,93.171,66.562,349.463
Belgium,2010,7,3370.729,519.929,2275.728,40.719,3701.164,122.22,90.876,63.034,406.706
Belgium,2010,8,3069.971,477.741,2049.112,24.886,4233.045,133.696,49.148,106.566,394.435
Belgium,2010,9,3239.049,547.971,2244.695,25.423,3748.04,125.721,51.35,89.309,320.4
Belgium,2010,10,3639.31,640.952,2546.634,28.484,3623.039,127.226,42.678,138.613,322.136
Belgium,2010,11,3428.852,511.894,2505.386,29.415,3885.042,138.733,8.46,160.069,290.866
Belgium,2010,12,3689.817,589.809,2709.399,30.302,3628.083,150.694,11.926,144.573,274.237
Belgium,2011,1,3442.424,557.128,2418.792,33.087,3875.366,160.547,19.659,211.72,351.58
Belgium,2011,2,3226.238,514.926,2283.959,23.714,3327.201,148.878,26.902,186.852,327.425
Belgium,2011,3,2921.554,520.917,1918.359,23.917,3926.816,138.626,84.318,162.036,371.815
Belgium,2011,4,2670.289,429.449,1810.425,17.064,3964.814,113.491,124.438,131.087,335.304
Belgium,2011,5,3277.064,424.947,2343.377,22.943,3735.62,64.336,160.574,160.688,394.071
Belgium,2011,6,2781.752,452.042,1865.192,21.116,3760.85,60.121,139.794,165.189,359.681
Belgium,2011,7,2895.716,373.562,1982.807,21.735,3771.796,111.941,134.682,137.909,419.88
Belgium,2011,8,2642.393,259.71,2013.795,21.453,4313.963,115.252,141.799,142.051,281.834
Belgium,2011,9,2807.066,404.31,2009.767,23.031,3945.062,119.819,130.928,183.048,300.104
Belgium,2011,10,3095.308,469.427,2074.899,21.437,3659.701,124.481,113.046,235.55,429.558
Belgium,2011,11,3087.098,466.549,1991.256,29.451,3735.157,107.228,64.035,175.346,486.582
Belgium,2011,12,2874.097,390.152,1866.637,21.262,3925.654,145.281,28.825,393.525,483.503
Belgium,2012,1,3043.02,404.17,2028.97,40.147,4422.44,157.197,67.207,303.671,456.033
Belgium,2012,2,3995.517,623.178,2795.743,73.352,3794.622,137.613,131.798,205.523,402.812
Belgium,2012,3,2827.465,516.601,1791.908,49.246,3139.31,136.993,229.087,137.847,375.97
Belgium,2012,4,2709.373,402.622,1711.434,25.707,3262.883,139.063,156.511,225.448,455.933
Belgium,2012,5,2473.113,290.627,1659.905,21.177,3692.905,118.169,262.241,153.016,401.339
Belgium,2012,6,2472.384,371.219,1603.764,17.594,3310.642,89.865,203.71,185.581,384.052
Belgium,2012,7,2516.058,347.069,1670.794,7.956,3500.038,141.076,243.81,158.515,392.403
Belgium,2012,8,2601.501,364.277,1678.394,16.041,3093.045,129.743,307.751,148.291,434.466
Belgium,2012,9,2916.876,452.964,1891.467,16.696,2719.494,137.781,246.609,194.686,444.84
Belgium,2012,10,2941.446,523.572,1898.691,14.188,2124.353,143.633,168.699,284.155,404.214
Belgium,2012,11,2975.807,487.563,1900.148,24.064,2593.093,154.765,70.264,294.29,451.469
Belgium,2012,12,3155.44,495.888,2116.622,15.546,2811.176,162.103,43.312,422.976,422.133
Belgium,2013,1,3557.441,549.812,2460.764,30.036,2908.61,164.908,36.09,292.144,417.787
Belgium,2013,2,3540.303,502.778,2484.934,11.112,2660.295,134.64,89.336,285.48,437.713
Belgium,2013,3,3429.105,554.211,2287.776,24.475,2891.418,145.818,181.267,286.859,454.821
Belgium,2013,4,2760.086,447.71,1750.276,6.602,2131.557,132.296,318.05,303.397,449.045
Belgium,2013,5,2631.687,442.175,1662.28,7.489,2186.294,142.391,316.0,253.853,420.142
Belgium,2013,6,1993.382,232.89,1347.014,7.056,3517.763,159.305,355.635,272.968,328.537
Belgium,2013,7,2122.932,311.853,1303.305,8.031,3977.839,145.544,422.59,175.253,403.975
Belgium,2013,8,1994.244,345.681,1116.692,9.481,3806.901,115.294,352.296,159.429,422.283
Belgium,2013,9,2127.824,412.651,1276.319,7.582,3434.762,112.541,255.194,220.906,348.625
Belgium,2013,10,1995.887,417.893,1177.092,13.136,4387.018,144.924,163.464,422.119,313.457
Belgium,2013,11,2489.558,381.583,1602.363,12.998,4260.727,148.322,61.188,370.472,398.212
Belgium,2013,12,2764.551,400.414,1808.898,14.151,4403.816,146.016,72.889,555.119,437.397
Belgium,2014,1,2340.684,357.289,1381.382,38.631,4217.19,178.484,67.515,614.842,457.825
Belgium,2014,2,2069.486,324.56,1180.713,27.105,3989.804,152.805,110.936,642.026,433.671
Belgium,2014,3,2190.87,372.641,1354.538,18.615,3723.046,135.269,299.1,330.818,335.436
Belgium,2014,4,2048.868,339.566,1335.679,5.282,2472.774,105.409,345.569,244.562,257.656
Belgium,2014,5,1850.211,301.53,1181.701,12.832,2855.463,114.807,375.198,331.975,235.222
Belgium,2014,6,2117.618,302.939,1488.47,12.18,2511.576,95.788,409.307,165.631,228.222
Belgium,2014,7,2133.34,224.196,1575.299,12.355,2820.437,95.769,361.745,239.552,229.555
Belgium,2014,8,2269.466,256.302,1640.591,18.622,2124.918,90.285,317.469,360.194,259.144
Belgium,2014,9,2983.147,430.645,1994.041,12.202,1362.029,97.067,275.141,159.234,457.948
Belgium,2014,10,3106.124,447.751,2061.303,10.913,1611.214,124.461,167.988,456.432,481.58
Belgium,2014,11,2677.182,403.579,1645.126,24.069,2056.021,130.083,98.564,377.579,491.802
Belgium,2014,12,2792.004,360.249,1847.207,16.584,2224.53,133.574,36.669,630.955,458.224
Belgium,2015,1,3190.512,424.198,2167.743,31.224,2831.609,145.51,65.13,638.686,459.785
Belgium,2015,2,2982.913,369.406,2034.769,22.551,2456.481,135.152,130.852,423.279,456.269
Belgium,2015,3,2671.68,327.078,1721.596,15.951,2330.336,134.238,233.549,494.587,499.838
Belgium,2015,4,2533.984,308.491,1599.857,2.962,1737.076,109.983,392.709,315.642,509.074
Belgium,2015,5,2206.9,253.402,1404.485,10.148,2127.764,106.384,413.32,403.95,435.518
Belgium,2015,6,1862.845,151.702,1280.514,7.924,2229.397,96.716,458.42,330.029,330.285
Belgium,2015,7,2227.091,240.88,1438.429,16.659,1813.751,93.441,387.701,394.112,422.092
Belgium,2015,8,2439.847,419.908,1443.758,19.093,1380.013,89.786,378.007,276.566,448.38
Belgium,2015,9,3045.451,417.734,2051.411,17.888,1111.358,104.171,263.762,394.042,450.602
Belgium,2015,10,3066.374,355.484,2116.065,16.437,2052.366,112.244,162.28,239.627,469.088
Belgium,2015,11,3148.403,352.374,2247.503,23.786,2181.052,113.727,82.195,746.788,427.11
Belgium,2015,12,2828.899,366.292,1856.886,17.988,2573.795,146.048,66.276,833.292,488.167
Belgium,2016,1,2894.694,359.88,1910.401,22.056,4248.933,160.487,76.736,772.175,499.056
Belgium,2016,2,2387.905,233.065,1568.262,22.464,3926.73,147.19,141.787,667.697,461.188
Belgium,2016,3,2651.689,291.63,1765.509,20.599,4062.11,142.21,247.638,516.201,464.881
Belgium,2016,4,2142.329,146.211,1563.643,16.638,3768.366,128.524,341.421,423.858,305.003
Belgium,2016,5,1961.632,185.156,1217.238,20.325,3166.101,121.655,431.172,345.339,434.348
Belgium,2016,6,1927.468,173.685,1170.015,21.912,3132.471,143.991,349.015,273.023,456.206
Belgium,2016,7,2106.212,198.247,1306.981,13.844,3542.899,102.787,427.761,307.323,473.384
Belgium,2016,8,2232.628,199.426,1449.514,12.533,3938.498,65.28,398.889,368.313,451.977
Belgium,2016,9,2334.336,187.944,1694.498,9.237,3058.729,78.608,324.78,285.709,351.756
Belgium,2016,10,3335.618,188.937,2565.273,10.236,2265.656,122.268,179.638,349.444,457.307
Belgium,2016,11,3248.955,178.547,2522.987,10.293,2801.844,125.17,86.259,566.838,429.372
Belgium,2016,12,3449.135,207.719,2633.09,10.895,3517.662,114.829,67.705,464.478,481.547
Belgium,2017,1,3468.533,186.137,2629.425,28.238,3627.62,136.989,90.663,449.734,502.259
Belgium,2017,2,2787.379,192.573,1998.558,21.182,3356.704,133.811,106.808,580.453,463.814
Belgium,2017,3,2612.958,202.643,1823.065,17.408,3479.598,144.065,292.823,680.535,458.657
Belgium,2017,4,2670.029,180.572,1932.445,9.427,2058.918,89.693,384.767,328.414,436.309
Belgium,2017,5,2329.514,208.623,1533.54,8.833,2668.023,98.178,468.734,362.982,468.589
Belgium,2017,6,2070.349,177.592,1345.342,7.177,3599.506,87.502,491.192,472.243,441.826
Belgium,2017,7,2165.027,211.187,1414.702,6.082,4097.05,76.592,451.09,427.324,427.235
Belgium,2017,8,2127.076,201.492,1341.534,7.163,4115.571,74.643,381.042,328.036,461.422
Belgium,2017,9,2157.49,183.122,1449.232,6.721,3615.259,99.168,297.997,435.871,414.734
Belgium,2017,10,2848.467,202.378,2058.53,12.016,2934.598,121.523,186.11,806.19,458.388
Belgium,2017,11,3143.603,175.11,2350.086,13.15,2922.666,133.321,95.875,629.291,495.73
Belgium,2017,12,3058.376,204.402,2200.705,31.405,3652.988,165.414,36.999,889.927,511.789
Belgium,2018,1,2359.4667,152.9829,1578.2394,23.0304,3687.057,166.0449,60.4739,935.6616,490.0681
Belgium,2018,2,2741.8397,168.0066,2020.2519,14.404,3348.8014,132.9897,216.1473,718.8157,432.0954
Belgium,2018,3,2569.2408,203.2195,1813.7573,10.3932,3648.0669,160.6963,253.0473,712.0641,430.6551
Belgium,2018,4,1897.7621,166.486,1195.1699,17.3973,2719.131,142.4065,404.4418,495.1727,412.415
Belgium,2018,5,1981.4195,179.5722,1287.2139,16.661,2443.4178,112.3581,574.1229,366.6456,385.1882
Belgium,2018,6,2296.0896,192.4506,1528.4907,7.8308,2081.97,87.0798,515.0814,396.7152,471.8851
Belgium,2018,7,2558.8606,213.9872,1758.4521,2.6283,2180.4267,66.0403,616.704,289.3599,472.8665
Belgium,2018,8,2628.7817,202.1293,1866.9434,2.5056,1882.2542,45.9077,468.8083,423.4108,442.4691
Belgium,2018,9,2412.8651,204.2697,1710.6566,3.0431,1379.8408,70.9895,312.1143,522.0983,394.8813
Belgium,2018,10,3528.3872,194.8199,2828.7949,4.2087,993.4475,94.5186,268.9232,646.6587,394.9486
Belgium,2018,11,3891.6643,184.3309,3119.8302,9.3809,1129.5449,91.9326,122.8595,815.3519,471.4362
Belgium,2018,12,3054.3227,184.2217,2270.9687,42.574,1632.3417,122.536,62.8761,993.8455,442.4868
Belgium,2019,1,3611.8317,204.6042,2788.663,14.5039,2903.6519,137.4732,72.2333,876.5464,503.8531
Belgium,2019,2,2768.3578,189.9487,2049.3929,6.9929,2805.0431,105.5306,227.9916,724.8845,424.6035
Belgium,2019,3,2286.9832,219.636,1557.9466,3.976,3526.7588,116.6474,291.8914,1127.4111,393.7014
Belgium,2019,4,2227.9122,196.1522,1631.7278,4.1476,3547.0637,97.0393,495.5425,606.9271,297.7803
Belgium,2019,5,2093.2756,218.2266,1481.1387,2.7916,3659.1283,88.998,539.1305,505.285,292.9551
Belgium,2019,6,2475.372,198.3078,1737.4535,3.6135,2899.6532,89.9338,602.644,557.9604,449.0034
Belgium,2019,7,2648.4752,214.2345,1902.0373,4.3209,3566.572,56.2189,570.3784,422.4046,441.8316
Belgium,2019,8,2633.6576,217.0193,1862.6115,5.8102,4190.5326,53.6638,531.4152,665.6147,449.5988
Belgium,2019,9,2783.8836,174.958,2094.7878,4.3278,4104.4302,57.6475,429.9543,812.9262,413.2333
Belgium,2019,10,3416.3896,224.3921,2704.5577,4.2584,3148.2572,97.5515,234.9745,1027.9005,387.8662
Belgium,2019,11,3551.1422,194.935,2792.6948,6.1988,3239.4988,112.1465,140.643,912.9943,469.0873
Belgium,2019,12,2782.1192,174.3674,2024.6357,7.4552,3715.0102,137.7495,85.2013,1312.4452,467.3251
Belgium,2020,1,3297.0028,200.4297,2490.7116,7.7628,3054.7622,139.7752,97.1661,1266.8681,504.7129
Belgium,2020,2,2554.1872,188.5213,1965.7864,7.6031,2855.6221,128.9644,164.9713,1758.4353,299.6707
Belgium,2020,3,2707.6755,190.3569,1929.1553,4.719,3045.4814,126.4773,459.0505,1343.4741,477.3981
Belgium,2020,4,2011.5387,142.2854,1306.83,6.8683,2943.5077,113.5819,691.3295,668.233,447.679
Belgium,2020,5,2379.1812,160.151,1649.5973,8.0868,3024.7581,88.9967,813.0976,751.6013,462.094
Belgium,2020,6,2927.8588,153.9005,2240.9303,8.0971,2143.4554,83.1419,687.3182,627.5358,432.961
Belgium,2020,7,3560.027,214.0328,2798.9294,7.7879,2163.5714,88.481,651.6094,663.3963,446.1758
Belgium,2020,8,3147.6959,179.9985,2426.6433,8.1744,2023.811,77.4436,591.4693,659.1467,435.9083
Belgium,2020,9,2812.955,121.9337,2180.2026,12.5302,2569.7294,97.4385,471.9385,750.0947,410.3688
Belgium,2020,10,2550.3346,108.4006,2057.2164,13.2814,2525.5408,103.9924,214.234,1526.1755,267.966
Belgium,2020,11,2881.7912,66.4434,2266.3151,9.1002,2991.5121,97.5979,149.3928,1177.498,436.1533
Belgium,2020,12,3207.5519,84.9391,2523.1181,21.6916,3264.0484,133.1092,77.3229,1404.4414,469.1662
Belgium,2021,1,3205.8609,103.1804,2554.1669,12.6651,3873.0539,140.3007,102.7641,1220.1993,433.713
