country,year,month,coal,gas,oil,nuclear,hydro,solar,wind,other
Austria,2015,2,629.796,699.105,184.301,0.0,2245.091,49.42,439.592,374.979
Austria,2015,3,605.702,740.858,57.138,0.0,2689.357,83.468,492.634,368.756
Austria,2015,4,444.934,412.922,41.244,0.0,3630.813,104.955,499.284,352.713
Austria,2015,5,229.674,159.135,50.535,0.0,4836.597,107.434,381.765,352.75
Austria,2015,6,170.857,109.217,47.711,0.0,4571.991,102.476,236.673,303.676
Austria,2015,7,182.891,330.937,50.632,0.0,3633.815,106.608,227.082,377.624
Austria,2015,8,180.295,324.101,47.239,0.0,3304.918,102.476,247.587,371.133
Austria,2015,9,301.174,486.502,41.899,0.0,2865.793,82.146,514.757,370.687
Austria,2015,10,523.265,817.083,54.578,0.0,3075.305,61.981,323.166,349.621
Austria,2015,11,512.684,1189.087,51.737,0.0,2176.171,32.478,463.377,396.221
Austria,2015,12,494.001,1135.464,100.643,0.0,2199.115,25.536,237.851,405.097
Austria,2016,1,497.731,1162.214,104.214,0.0,2165.504,35.36,364.581,391.04200000000003
Austria,2016,2,434.278,793.882,171.583,0.0,3044.665,57.933,587.933,376.157
Austria,2016,3,431.46,722.615,147.52,0.0,2697.574,97.846,495.772,408.867
Austria,2016,4,257.875,561.394,16.735,0.0,3399.875,123.034,467.1,363.355
Austria,2016,5,187.786,207.555,44.494,0.0,4189.26,125.94,472.539,389.99
Austria,2016,6,197.553,159.993,53.726,0.0,4871.753,120.128,220.097,380.301
Austria,2016,7,193.329,173.787,54.806,0.0,4777.814,124.972,352.875,363.623
Austria,2016,8,160.705,136.583,55.669,0.0,4378.629,120.128,331.736,379.166
Austria,2016,9,146.403,548.253,51.686,0.0,3298.055,96.296,207.31,385.385
Austria,2016,10,416.759,866.904,50.833,0.0,2867.409,72.658,438.077,351.765
Austria,2016,11,404.192,1218.139,48.538,0.0,2789.688,38.073,550.134,347.11400000000003
Austria,2016,12,447.136,1520.358,151.201,0.0,2420.485,29.935,490.133,409.024
Austria,2017,1,523.322,2216.635,179.292,0.0,2093.129,41.1,580.083,392.581
Austria,2017,2,408.733,1533.453,113.78,0.0,2128.265,67.336,404.493,367.077
Austria,2017,3,350.499,1007.082,50.464,0.0,3230.063,113.728,578.268,406.903
Austria,2017,4,256.052,606.117,34.946,0.0,3063.118,143.005,654.505,366.375
Austria,2017,5,206.431,228.553,29.285,0.0,4172.661,146.383,468.279,378.358
Austria,2017,6,198.903,469.727,48.724,0.0,3560.725,139.627,407.574,392.01800000000003
Austria,2017,7,207.081,424.221,59.214,0.0,3802.529,145.257,391.802,419.571
Austria,2017,8,196.353,413.315,66.093,0.0,4265.882,139.627,368.323,398.404
Austria,2017,9,188.362,458.233,61.638,0.0,4271.019,111.927,531.491,434.198
Austria,2017,10,350.585,807.162,61.932,0.0,3310.894,84.452,628.387,377.443
Austria,2017,11,432.261,1171.655,49.194,0.0,3289.349,44.253,523.798,353.81600000000003
Austria,2017,12,418.164,1083.425,59.356,0.0,3077.246,34.794,736.833,411.281
Austria,2018,1,402.4166,1210.7455,67.5202,0.0,3835.5054,47.0387,546.7162,405.1139
Austria,2018,2,398.9873,1335.8376,66.7173,0.0,2850.9497,77.0662,416.1379,376.1772
Austria,2018,3,421.8119,1044.8474,48.1066,0.0,2809.7677,130.162,516.4035,410.7812
Austria,2018,4,225.2806,336.8911,57.6422,0.0,4248.6135,163.669,612.8258,372.5681
Austria,2018,5,192.7783,219.3649,63.597,0.0,4772.2584,167.5352,294.3603,359.6881
Austria,2018,6,166.649,278.8314,52.4533,0.0,4186.5196,159.8028,446.3373,375.8014
Austria,2018,7,138.9406,323.5746,66.0353,0.0,3374.0061,166.2465,368.8636,377.63370000000003
Austria,2018,8,109.7828,448.1473,62.9896,0.0,2685.6584,159.8028,289.2902,399.2446
Austria,2018,9,173.6387,602.975,30.6684,0.0,2808.6177,128.1,350.6959,409.8504
Austria,2018,10,403.244,839.9163,36.0152,0.0,2369.1514,96.6549,666.2119,366.53180000000003
Austria,2018,11,406.2854,1220.0272,60.6193,0.0,2496.1722,50.6472,499.4794,394.0802
Austria,2018,12,409.323,1589.1231,69.9559,0.0,2839.1381,39.8218,738.8741,450.1968
Austria,2019,1,366.1087,1671.1647,65.8726,0.0,3114.9838,55.4286,847.0103,396.5294
Austria,2019,2,354.475,1313.6099,57.8052,0.0,2620.4594,91.2942,694.8368,356.7864
Austria,2019,3,321.3006,727.9467,46.4478,0.0,3875.1853,153.2438,706.2571,396.6807
Austria,2019,4,274.51,576.1814,61.6603,0.0,4027.5136,192.3699,751.7592,392.4844
Austria,2019,5,244.49,153.7539,60.8799,0.0,4514.3828,197.2606,777.407,382.12730000000005
Austria,2019,6,258.6928,250.2001,52.8784,0.0,4949.416,187.4791,376.6317,377.8394
Austria,2019,7,295.4053,530.5331,58.8373,0.0,3829.5611,195.6304,315.1853,392.3836
Austria,2019,8,140.8339,756.5078,61.1248,0.0,3540.387,187.4791,300.467,383.9733
Austria,2019,9,161.0231,1008.329,36.896,0.0,2992.1944,149.9833,386.7923,371.9991
Austria,2019,10,314.6501,1284.6508,59.3786,0.0,2682.7501,114.1177,479.1256,295.73670000000004
Austria,2019,11,271.2071,1271.3558,52.2353,0.0,3091.9484,60.3194,717.0723,350.5251
Austria,2019,12,267.1336,1293.4093,49.3446,0.0,2744.5559,47.2773,809.2248,361.9415
Austria,2020,1,304.3813,1850.0395,61.6202,0.0,2454.7292,66.4525,442.4141,379.53360000000004
Austria,2020,2,286.455,1027.5525,62.8493,0.0,2981.133,109.4511,1150.9397,355.9282
Austria,2020,3,293.1139,988.4595,64.0745,0.0,3220.5285,183.7215,792.0225,387.8466
Austria,2020,4,136.5979,458.878,37.3677,0.0,3084.3714,230.6291,420.2333,362.71040000000005
Austria,2020,5,145.0427,174.9263,44.1212,0.0,3854.2748,236.4926,705.6569,343.47060000000005
Austria,2020,6,140.4083,179.0225,53.101,0.0,4322.351,224.7657,649.6697,322.08360000000005
Austria,2020,7,133.7324,469.9492,67.0505,0.0,4411.8052,234.5381,351.5723,354.80600000000004
Austria,2020,8,149.4967,438.7985,63.0345,0.0,4090.6826,224.7657,395.2136,367.975
Austria,2020,9,148.3857,426.068,59.9548,0.0,3924.3418,179.8125,451.0545,368.35380000000004
Austria,2020,10,183.0539,797.3156,64.9422,0.0,3895.8354,136.8139,744.2954,358.30150000000003
Austria,2020,11,156.0531,1207.582,56.9363,0.0,3107.6744,72.3159,394.4919,352.10490000000004
Austria,2020,12,177.3517,1505.1022,59.4819,0.0,2587.8823,56.68,656.0636,439.19460000000004
Austria,2021,1,174.8196,1532.0882,56.6174,0.0,2496.1125,66.4525,552.9433,424.28880000000004
Austria,2021,2,167.083,1197.6655,51.2767,0.0,3045.3668,109.4511,447.0417,348.7065
Austria,2021,3,190.2804,1161.2724,58.8425,0.0,2702.5782,183.7215,573.1958,371.7991
Austria,2021,4,165.6308,883.1522,38.366,0.0,2856.4152,230.6291,696.716,355.28220000000005
Austria,2021,5,192.2395,338.0189,61.4903,0.0,4620.7287,236.4926,748.7112,352.74550000000005
Austria,2021,6,176.6781,193.7896,47.1069,0.0,4850.1922,224.7657,334.7549,298.7948
Austria,2021,7,143.6931,210.5562,59.8908,0.0,4532.9873,234.5381,469.3885,297.7862
Austria,2021,8,171.9458,178.145,61.3195,0.0,4841.1414,224.7657,361.8214,323.4651
Austria,2021,9,150.4401,306.8094,61.9501,0.0,3275.3384,179.8125,330.76,316.05280000000005
Austria,2021,10,171.6298,976.534,59.796,0.0,2570.5489,136.8139,640.6374,359.17310000000003
Austria,2021,11,171.416,1695.6621,76.154,0.0,2432.447,72.3159,589.295,364.55850000000004
Austria,2021,12,170.6981,1608.561,76.3379,0.0,2639.5938,56.68,714.3017,380.5065
Austria,2022,1,172.2566,1661.4497,68.0144,0.0,2927.0705,66.4525,1020.5001,374.5018
Austria,2022,2,149.3814,1339.3195,61.6494,0.0,2514.0564,109.4511,979.8979,349.0645
Austria,2022,3,176.9221,1527.8446,71.5674,0.0,2614.3633,183.7215,521.4026,397.24920000000003
Austria,2022,4,166.3381,752.3425,50.0788,0.0,3302.9369,230.6291,708.1852,371.28400000000005
Belgium,2010,1,568.916,3213.088,39.556,3788.629,147.41,17.45,75.909,359.823
Belgium,2010,2,551.472,2794.225,29.616,3581.267,149.246,10.285,123.006,362.417
Belgium,2010,3,495.123,2695.039,29.853,4141.855,156.291,42.4,140.298,334.533
Belgium,2010,4,317.867,2592.763,45.921,3660.039,141.898,80.419,97.015,383.177
Belgium,2010,5,268.846,2581.722,27.357,3968.93,129.223,61.837,81.046,391.457
Belgium,2010,6,271.461,2193.787,41.309,3769.867,123.641,93.171,66.562,349.463
Belgium,2010,7,519.929,2275.728,40.719,3701.164,122.22,90.876,63.034,406.706
Belgium,2010,8,477.741,2049.112,24.886,4233.045,133.696,49.148,106.566,394.435
Belgium,2010,9,547.971,2244.695,25.423,3748.04,125.721,51.35,89.309,320.4
Belgium,2010,10,640.952,2546.634,28.484,3623.039,127.226,42.678,138.613,322.136
Belgium,2010,11,511.894,2505.386,29.415,3885.042,138.733,8.46,160.069,290.866
Belgium,2010,12,589.809,2709.399,30.302,3628.083,150.694,11.926,144.573,274.237
Belgium,2011,1,557.128,2418.792,33.087,3875.366,160.547,19.659,211.72,351.58
Belgium,2011,2,514.926,2283.959,23.714,3327.201,148.878,26.902,186.852,327.425
Belgium,2011,3,520.917,1918.359,23.917,3926.816,138.626,84.318,162.036,371.815
Belgium,2011,4,429.449,1810.425,17.064,3964.814,113.491,124.438,131.087,335.304
Belgium,2011,5,424.947,2343.377,22.943,3735.62,64.336,160.574,160.688,394.071
Belgium,2011,6,452.042,1865.192,21.116,3760.85,60.121,139.794,165.189,359.681
Belgium,2011,7,373.562,1982.807,21.735,3771.796,111.941,134.682,137.909,419.88
Belgium,2011,8,259.71,2013.795,21.453,4313.963,115.252,141.799,142.051,281.834
Belgium,2011,9,404.31,2009.767,23.031,3945.062,119.819,130.928,183.048,300.104
Belgium,2011,10,469.427,2074.899,21.437,3659.701,124.481,113.046,235.55,429.558
Belgium,2011,11,466.549,1991.256,29.451,3735.157,107.228,64.035,175.346,486.582
Belgium,2011,12,390.152,1866.637,21.262,3925.654,145.281,28.825,393.525,483.503
Belgium,2012,1,404.17,2028.97,40.147,4422.44,157.197,67.207,303.671,456.033
Belgium,2012,2,623.178,2795.743,73.352,3794.622,137.613,131.798,205.523,402.812
Belgium,2012,3,516.601,1791.908,49.246,3139.31,136.993,229.087,137.847,375.97
Belgium,2012,4,402.622,1711.434,25.707,3262.883,139.063,156.511,225.448,455.933
Belgium,2012,5,290.627,1659.905,21.177,3692.905,118.169,262.241,153.016,401.339
Belgium,2012,6,371.219,1603.764,17.594,3310.642,89.865,203.71,185.581,384.052
Belgium,2012,7,347.069,1670.794,7.956,3500.038,141.076,243.81,158.515,392.403
Belgium,2012,8,364.277,1678.394,16.041,3093.045,129.743,307.751,148.291,434.466
Belgium,2012,9,452.964,1891.467,16.696,2719.494,137.781,246.609,194.686,444.84
Belgium,2012,10,523.572,1898.691,14.188,2124.353,143.633,168.699,284.155,404.214
Belgium,2012,11,487.563,1900.148,24.064,2593.093,154.765,70.264,294.29,451.469
Belgium,2012,12,495.888,2116.622,15.546,2811.176,162.103,43.312,422.976,422.133
Belgium,2013,1,549.812,2460.764,30.036,2908.61,164.908,36.09,292.144,417.787
Belgium,2013,2,502.778,2484.934,11.112,2660.295,134.64,89.336,285.48,437.713
Belgium,2013,3,554.211,2287.776,24.475,2891.418,145.818,181.267,286.859,454.821
Belgium,2013,4,447.71,1750.276,6.602,2131.557,132.296,318.05,303.397,449.045
Belgium,2013,5,442.175,1662.28,7.489,2186.294,142.391,316.0,253.853,420.142
Belgium,2013,6,232.89,1347.014,7.056,3517.763,159.305,355.635,272.968,328.537
Belgium,2013,7,311.853,1303.305,8.031,3977.839,145.544,422.59,175.253,403.975
Belgium,2013,8,345.681,1116.692,9.481,3806.901,115.294,352.296,159.429,422.283
Belgium,2013,9,412.651,1276.319,7.582,3434.762,112.541,255.194,220.906,348.625
Belgium,2013,10,417.893,1177.092,13.136,4387.018,144.924,163.464,422.119,313.457
Belgium,2013,11,381.583,1602.363,12.998,4260.727,148.322,61.188,370.472,398.212
Belgium,2013,12,400.414,1808.898,14.151,4403.816,146.016,72.889,555.119,437.397
Belgium,2014,1,357.289,1381.382,38.631,4217.19,178.484,67.515,614.842,457.825
Belgium,2014,2,324.56,1180.713,27.105,3989.804,152.805,110.936,642.026,433.671
Belgium,2014,3,372.641,1354.538,18.615,3723.046,135.269,299.1,330.818,335.436
Belgium,2014,4,339.566,1335.679,5.282,2472.774,105.409,345.569,244.562,257.656
Belgium,2014,5,301.53,1181.701,12.832,2855.463,114.807,375.198,331.975,235.222
Belgium,2014,6,302.939,1488.47,12.18,2511.576,95.788,409.307,165.631,228.222
Belgium,2014,7,224.196,1575.299,12.355,2820.437,95.769,361.745,239.552,229.555
Belgium,2014,8,256.302,1640.591,18.622,2124.918,90.285,317.469,360.194,259.144
Belgium,2014,9,430.645,1994.041,12.202,1362.029,97.067,275.141,159.234,457.948
Belgium,2014,10,447.751,2061.303,10.913,1611.214,124.461,167.988,456.432,481.58
Belgium,2014,11,403.579,1645.126,24.069,2056.021,130.083,98.564,377.579,491.802
Belgium,2014,12,360.249,1847.207,16.584,2224.53,133.574,36.669,630.955,458.224
Belgium,2015,1,424.198,2167.743,31.224,2831.609,145.51,65.13,638.686,459.785
Belgium,2015,2,369.406,2034.769,22.551,2456.481,135.152,130.852,423.279,456.269
Belgium,2015,3,327.078,1721.596,15.951,2330.336,134.238,233.549,494.587,499.838
Belgium,2015,4,308.491,1599.857,2.962,1737.076,109.983,392.709,315.642,509.074
Belgium,2015,5,253.402,1404.485,10.148,2127.764,106.384,413.32,403.95,435.518
Belgium,2015,6,151.702,1280.514,7.924,2229.397,96.716,458.42,330.029,330.285
Belgium,2015,7,240.88,1438.429,16.659,1813.751,93.441,387.701,394.112,422.092
Belgium,2015,8,419.908,1443.758,19.093,1380.013,89.786,378.007,276.566,448.38
Belgium,2015,9,417.734,2051.411,17.888,1111.358,104.171,263.762,394.042,450.602
Belgium,2015,10,355.484,2116.065,16.437,2052.366,112.244,162.28,239.627,469.088
Belgium,2015,11,352.374,2247.503,23.786,2181.052,113.727,82.195,746.788,427.11
Belgium,2015,12,366.292,1856.886,17.988,2573.795,146.048,66.276,833.292,488.167
Belgium,2016,1,359.88,1910.401,22.056,4248.933,160.487,76.736,772.175,499.056
Belgium,2016,2,233.065,1568.262,22.464,3926.73,147.19,141.787,667.697,461.188
Belgium,2016,3,291.63,1765.509,20.599,4062.11,142.21,247.638,516.201,464.881
Belgium,2016,4,146.211,1563.643,16.638,3768.366,128.524,341.421,423.858,305.003
Belgium,2016,5,185.156,1217.238,20.325,3166.101,121.655,431.172,345.339,434.348
Belgium,2016,6,173.685,1170.015,21.912,3132.471,143.991,349.015,273.023,456.206
Belgium,2016,7,198.247,1306.981,13.844,3542.899,102.787,427.761,307.323,473.384
Belgium,2016,8,199.426,1449.514,12.533,3938.498,65.28,398.889,368.313,451.977
Belgium,2016,9,187.944,1694.498,9.237,3058.729,78.608,324.78,285.709,351.756
Belgium,2016,10,188.937,2565.273,10.236,2265.656,122.268,179.638,349.444,457.307
Belgium,2016,11,178.547,2522.987,10.293,2801.844,125.17,86.259,566.838,429.372
Belgium,2016,12,207.719,2633.09,10.895,3517.662,114.829,67.705,464.478,481.547
Belgium,2017,1,186.137,2629.425,28.238,3627.62,136.989,90.663,449.734,502.259
Belgium,2017,2,192.573,1998.558,21.182,3356.704,133.811,106.808,580.453,463.814
Belgium,2017,3,202.643,1823.065,17.408,3479.598,144.065,292.823,680.535,458.657
Belgium,2017,4,180.572,1932.445,9.427,2058.918,89.693,384.767,328.414,436.309
Belgium,2017,5,208.623,1533.54,8.833,2668.023,98.178,468.734,362.982,468.589
Belgium,2017,6,177.592,1345.342,7.177,3599.506,87.502,491.192,472.243,441.826
Belgium,2017,7,211.187,1414.702,6.082,4097.05,76.592,451.09,427.324,427.235
Belgium,2017,8,201.492,1341.534,7.163,4115.571,74.643,381.042,328.036,461.422
Belgium,2017,9,183.122,1449.232,6.721,3615.259,99.168,297.997,435.871,414.734
Belgium,2017,10,202.378,2058.53,12.016,2934.598,121.523,186.11,806.19,458.388
Belgium,2017,11,175.11,2350.086,13.15,2922.666,133.321,95.875,629.291,495.73
Belgium,2017,12,204.402,2200.705,31.405,3652.988,165.414,36.999,889.927,511.789
Belgium,2018,1,152.9829,1578.2394,23.0304,3687.057,166.0449,60.4739,935.6616,490.0681
Belgium,2018,2,168.0066,2020.2519,14.404,3348.8014,132.9897,216.1473,718.8157,432.0954
Belgium,2018,3,203.2195,1813.7573,10.3932,3648.0669,160.6963,253.0473,712.0641,430.6551
Belgium,2018,4,166.486,1195.1699,17.3973,2719.131,142.4065,404.4418,495.1727,412.415
Belgium,2018,5,179.5722,1287.2139,16.661,2443.4178,112.3581,574.1229,366.6456,385.1882
Belgium,2018,6,192.4506,1528.4907,7.8308,2081.97,87.0798,515.0814,396.7152,471.8851
Belgium,2018,7,213.9872,1758.4521,2.6283,2180.4267,66.0403,616.704,289.3599,472.8665
Belgium,2018,8,202.1293,1866.9434,2.5056,1882.2542,45.9077,468.8083,423.4108,442.4691
Belgium,2018,9,204.2697,1710.6566,3.0431,1379.8408,70.9895,312.1143,522.0983,394.8813
Belgium,2018,10,194.8199,2828.7949,4.2087,993.4475,94.5186,268.9232,646.6587,394.9486
Belgium,2018,11,184.3309,3119.8302,9.3809,1129.5449,91.9326,122.8595,815.3519,471.4362
Belgium,2018,12,184.2217,2270.9687,42.574,1632.3417,122.536,62.8761,993.8455,442.4868
Belgium,2019,1,204.6042,2788.663,14.5039,2903.6519,137.4732,72.2333,876.5464,503.8531
Belgium,2019,2,189.9487,2049.3929,6.9929,2805.0431,105.5306,227.9916,724.8845,424.6035
Belgium,2019,3,219.636,1557.9466,3.976,3526.7588,116.6474,291.8914,1127.4111,393.7014
Belgium,2019,4,196.1522,1631.7278,4.1476,3547.0637,97.0393,495.5425,606.9271,297.7803
Belgium,2019,5,218.2266,1481.1387,2.7916,3659.1283,88.998,539.1305,505.285,292.9551
Belgium,2019,6,198.3078,1737.4535,3.6135,2899.6532,89.9338,602.644,557.9604,449.0034
Belgium,2019,7,214.2345,1902.0373,4.3209,3566.572,56.2189,570.3784,422.4046,441.8316
Belgium,2019,8,217.0193,1862.6115,5.8102,4190.5326,53.6638,531.4152,665.6147,449.5988
Belgium,2019,9,174.958,2094.7878,4.3278,4104.4302,57.6475,429.9543,812.9262,413.2333
Belgium,2019,10,224.3921,2704.5577,4.2584,3148.2572,97.5515,234.9745,1027.9005,387.8662
Belgium,2019,11,194.935,2792.6948,6.1988,3239.4988,112.1465,140.643,912.9943,469.0873
Belgium,2019,12,174.3674,2024.6357,7.4552,3715.0102,137.7495,85.2013,1312.4452,467.3251
Belgium,2020,1,200.4297,2490.7116,7.7628,3054.7622,139.7752,97.1661,1266.8681,504.7129
Belgium,2020,2,188.5213,1965.7864,7.6031,2855.6221,128.9644,164.9713,1758.4353,299.6707
Belgium,2020,3,190.3569,1929.1553,4.719,3045.4814,126.4773,459.0505,1343.4741,477.3981
Belgium,2020,4,142.2854,1306.83,6.8683,2943.5077,113.5819,691.3295,668.233,447.679
Belgium,2020,5,160.151,1649.5973,8.0868,3024.7581,88.9967,813.0976,751.6013,462.094
Belgium,2020,6,153.9005,2240.9303,8.0971,2143.4554,83.1419,687.3182,627.5358,432.961
Belgium,2020,7,214.0328,2798.9294,7.7879,2163.5714,88.481,651.6094,663.3963,446.1758
Belgium,2020,8,179.9985,2426.6433,8.1744,2023.811,77.4436,591.4693,659.1467,435.9083
Belgium,2020,9,121.9337,2180.2026,12.5302,2569.7294,97.4385,471.9385,750.0947,410.3688
Belgium,2020,10,108.4006,2057.2164,13.2814,2525.5408,103.9924,214.234,1526.1755,267.966
Belgium,2020,11,66.4434,2266.3151,9.1002,2991.5121,97.5979,149.3928,1177.498,436.1533
Belgium,2020,12,84.9391,2523.1181,21.6916,3264.0484,133.1092,77.3229,1404.4414,469.1662
Belgium,2021,1,103.1804,2554.1669,12.6651,3873.0539,140.3007,102.7641,1220.1993,433.713
Belgium,2021,2,58.8916,1976.2547,9.2252,4029.6634,124.0252,254.6735,1347.3448,328.9091
Belgium,2021,3,165.444,2214.9212,8.8342,4385.7269,147.4035,529.5908,1120.1931,428.0608
Belgium,2021,4,197.3294,2246.1424,12.1836,3758.6521,78.43,709.9692,838.0389,382.6903
Belgium,2021,5,163.7206,1503.988,8.2782,3822.7154,30.3502,749.6786,970.4476,298.3021
Belgium,2021,6,184.099,1587.9263,11.8642,3968.8199,26.9679,779.2284,385.06,360.0285
Belgium,2021,7,212.9147,1248.1766,7.0037,4283.0941,77.9807,710.1077,714.5005,439.0116
Belgium,2021,8,223.8248,1110.3226,7.1419,4139.0223,129.6286,615.6356,845.3303,419.046
Belgium,2021,9,14.1856,1261.2997,9.8231,3576.9063,113.2274,565.8048,570.4579,361.7026
Belgium,2021,10,1.6293,1296.4887,7.1614,4148.3773,142.3783,326.026,1391.0333,441.7904
Belgium,2021,11,171.2309,2455.9872,11.2662,3527.6635,125.3059,148.9585,952.21,376.0081
Belgium,2021,12,206.9556,2112.3375,9.7896,4378.0213,152.4269,75.6604,1337.0059,474.9086
Belgium,2022,1,194.4725,2363.9366,26.6857,4436.418,156.8581,118.906,1125.9424,417.2879
Belgium,2022,2,145.6787,1332.9976,7.1091,3663.9379,158.0722,265.576,1850.8056,302.739
Belgium,2022,3,189.2167,1694.6932,13.3986,3625.3266,151.1164,663.1997,770.4681,413.4102
Belgium,2022,4,171.0915,1251.986,7.4802,3640.6769,137.3957,832.8377,1063.9812,366.9633
Brazil,2015,1,2478.205,6418.642,2863.874,1344.027,34343.374,2.613,1543.12,1431.141
Brazil,2015,2,2032.361,6080.228,2777.807,1171.663,30085.636,2.475,1162.752,1198.295
Brazil,2015,3,2330.285,6979.617,2947.169,1217.819,32357.821,3.151,1115.355,1300.212
Brazil,2015,4,2053.18,6460.207,2197.053,1380.97,29569.51,3.248,993.798,3104.246
Brazil,2015,5,1854.729,6557.852,2174.612,1036.095,28657.953,2.699,1572.217,4691.258
Brazil,2015,6,2037.42,6463.457,2483.596,943.424,26147.814,2.834,1660.848,5327.237
Brazil,2015,7,2218.152,5583.258,1989.567,1254.401,27484.029,3.086,1955.068,5363.663
Brazil,2015,8,2064.188,5948.405,1720.371,1257.442,27728.919,4.037,2576.834,5996.427
Brazil,2015,9,2092.907,6450.614,1816.652,1086.218,28171.055,7.406,2281.711,5231.055
Brazil,2015,10,2146.941,6103.018,2112.388,476.453,30341.364,9.345,2477.654,5545.889
Brazil,2015,11,1957.488,5799.002,2036.189,1360.805,29210.537,9.157,1970.924,4375.049
Brazil,2015,12,2115.457,5753.076,1810.478,1378.034,30978.888,8.601,2155.619,3050.207
Brazil,2016,1,1930.689,5688.765,2204.634,1410.7,33147.458,6.556,1356.074,1198.865
Brazil,2016,2,1877.235,4459.05,1513.353,1268.625,32616.655,7.098,1815.583,1084.481
Brazil,2016,3,2265.472,3696.346,1078.037,1405.488,36394.707,7.959,2064.769,1952.404
